tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.NA.EPI_ISL_18373235.anseriformes.south_korea.NA.2022-01-28	H5N1	2022-01-28	2022.07	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-01-28	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18373247.gruiformes.south_korea.NA.2022-02-25	H5N1	2022-02-25	2022.15	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-02-25	profile001	gruiformes	127.784630688405	36.341057964317
H6N6.NA.EPI_ISL_17104313.environment.china.NA.2019-02-25	H6N6	2019-02-25	2019.15	2019-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2019-02-25	profile001	environment	113.398153372919	23.33624359406
H1N1.NA.EPI_ISL_14835465.anseriformes.south_korea.NA.2021-03-10	H1N1	2021-03-10	2021.19	2021-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2021-03-10	profileNA	anseriformes	127.784630688405	36.341057964317
H4N6.NA.EPI_ISL_1184530.anseriformes.russia.NA.2020-10-03	H4N6	2020-10-03	2020.75	2020-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2020-10-03	profileNA	anseriformes	134.68956869269	45.1678631698995
H3N6.NA.EPI_ISL_16390402.environment.japan.NA.2020-11-23	H3N6	2020-11-23	2020.89	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-11-23	profileNA	environment	130.419711465505	30.9949222722596
H3N6.NA.EPI_ISL_17805829.environment.japan.NA.2020-11-23	H3N6	2020-11-23	2020.89	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-11-23	profileNA	environment	137.574137168765	37.3996665395305
H6N2.NA.EPI_ISL_4071037.anseriformes.south_korea.NA.2019-11-06	H6N2	2019-11-06	2019.85	2019-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2019-11-06	profileNA	anseriformes	127.784630688405	36.341057964317
H3N8.NA.EPI_ISL_1041164.anseriformes.russia.NA.2020-09-08	H3N8	2020-09-08	2020.69	2020-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakhalin	ru.sl	49.8612119692892	143.6915952198	NA	2020-09-08	profileNA	anseriformes	143.6915952198	49.8612119692892
H3N8.NA.EPI_ISL_13374979.environment.japan.NA.2019-11-18	H3N8	2019-11-18	2019.88	2019-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2019-11-18	profileNA	environment	130.419711465505	30.9949222722596
H3N8.NA.EPI_ISL_400264.anseriformes.russia.NA.2019-09-20	H3N8	2019-09-20	2019.72	2019-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakhalin	ru.sl	49.8612119692892	143.6915952198	NA	2019-09-20	profileNA	anseriformes	143.6915952198	49.8612119692892
H10N6.NA.EPI_ISL_13984564.anseriformes.china.NA.2019-03-19	H10N6	2019-03-19	2019.21	2019-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-03-19	profileNA	anseriformes	122.600275282862	41.2987124958383
H10N7.NA.EPI_ISL_13985205.charadriiformes.china.NA.2019-04-26	H10N7	2019-04-26	2019.32	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-04-26	profileNA	charadriiformes	122.600275282862	41.2987124958383
H10N7.NA.EPI_ISL_13985202.charadriiformes.china.NA.2019-04-26	H10N7	2019-04-26	2019.32	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-04-26	profileNA	charadriiformes	122.600275282862	41.2987124958383
H3N8.NA.EPI_ISL_4071999.anseriformes.south_korea.NA.2019-10-05	H3N8	2019-10-05	2019.76	2019-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2019-10-05	profileNA	anseriformes	127.784630688405	36.341057964317
H4N6.NA.EPI_ISL_4071982.anseriformes.south_korea.NA.2019-09-15	H4N6	2019-09-15	2019.7	2019-09-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2019-09-15	profileNA	anseriformes	127.784630688405	36.341057964317
H4N6.NA.EPI_ISL_237147.anseriformes.japan.NA.2013-12-01	H4N6	2013-12-01	2013.92	2013-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2013-12-01	profileNA	anseriformes	130.419711465505	30.9949222722596
H3N8.NA.EPI_ISL_209111.anseriformes.mongolia.NA.2015-08-29	H3N8	2015-08-29	2015.66	2015-08-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2015-08-29	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N6.NA.EPI_ISL_18231267.anseriformes.laos.NA.2022-02-16	H5N6	2022-02-16	2022.13	2022-02-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-02-16	profileNA	anseriformes	103.803936160825	18.4826189425148
H5N6.NA.EPI_ISL_221710.anseriformes.china.NA.2016-01-01	H5N6	2016-01-01	2016	2016-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2016-01-01	profileNA	anseriformes	113.398153372919	23.33624359406
H5N6.NA.EPI_ISL_6781354.anseriformes.china.NA.2016-09-16	H5N6	2016-09-16	2016.71	2016-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2016-09-16	profileNA	anseriformes	103.513718494908	36.6848135465548
H5N6.NA.EPI_ISL_293503.anseriformes.japan.NA.2017-01-09	H5N6	2017-01-09	2017.02	2017-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	yamaguchi	jp.yc	34.2014554471662	131.573572432414	NA	2017-01-09	profileNA	anseriformes	131.573572432414	34.2014554471662
H5N6.NA.EPI_ISL_239427.galliformes.japan.NA.2016-11-30	H5N6	2016-11-30	2016.91	2016-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	NA	2016-11-30	profileNA	galliformes	138.914818034069	37.5201743528051
H5N6.NA.EPI_ISL_18231308.anseriformes.laos.NA.2022-07-13	H5N6	2022-07-13	2022.53	2022-07-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-07-13	profileNA	anseriformes	103.803936160825	18.4826189425148
H5N6.NA.EPI_ISL_18231307.galliformes.laos.NA.2022-07-13	H5N6	2022-07-13	2022.53	2022-07-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-07-13	profileNA	galliformes	103.803936160825	18.4826189425148
H5N6.NA.EPI_ISL_18231288.environment.laos.NA.2022-07-26	H5N6	2022-07-26	2022.56	2022-07-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-07-26	profileNA	environment	103.803936160825	18.4826189425148
H7N9.NA.EPI_ISL_1495982.galliformes.china.NA.2021-03-08	H7N9	2021-03-08	2021.18	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	NA	2021-03-08	profileNA	galliformes	101.495556215566	24.9645779206387
H7N9.NA.EPI_ISL_1495971.galliformes.china.NA.2021-02-23	H7N9	2021-02-23	2021.15	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	NA	2021-02-23	profileNA	galliformes	101.495556215566	24.9645779206387
H7N9.NA.EPI_ISL_1374062.galliformes.china.NA.2018-10-01	H7N9	2018-10-01	2018.75	2018-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2018-10-01	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_1374055.galliformes.china.NA.2018-02-01	H7N9	2018-02-01	2018.08	2018-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2018-02-01	profileNA	galliformes	122.600275282862	41.2987124958383
H7N9.NA.EPI_ISL_1374066.galliformes.china.NA.2019-04-01	H7N9	2019-04-01	2019.25	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2019-04-01	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_274206.galliformes.china.NA.2017-04-24	H7N9	2017-04-24	2017.31	2017-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hainan	cn.ha	19.1951323393038	109.744444609968	NA	2017-04-24	profileNA	galliformes	109.744444609968	19.1951323393038
H7N9.NA.EPI_ISL_379667.galliformes.china.NA.2017-05-01	H7N9	2017-05-01	2017.33	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2017-05-01	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_379666.galliformes.china.NA.2017-05-07	H7N9	2017-05-07	2017.35	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2017-05-07	profileNA	galliformes	113.614527263456	33.8761853651454
H7N9.NA.EPI_ISL_379672.galliformes.china.NA.2017-06-06	H7N9	2017-06-06	2017.43	2017-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	NA	2017-06-06	profileNA	galliformes	113.188484632426	44.083329648604
H7N9.NA.EPI_ISL_276783.galliformes.china.NA.2017-05-05	H7N9	2017-05-05	2017.34	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2017-05-05	profileNA	galliformes	118.136153809721	36.3536638777003
H7N9.NA.EPI_ISL_379669.galliformes.china.NA.2017-05-20	H7N9	2017-05-20	2017.38	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	tianjin	cn.tj	39.3084611497379	117.332287743785	NA	2017-05-20	profileNA	galliformes	117.332287743785	39.3084611497379
H7N9.NA.EPI_ISL_269514.environment.china.NA.2017-04-26	H7N9	2017-04-26	2017.32	2017-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2017-04-26	profileNA	environment	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_269522.environment.china.NA.2017-06-02	H7N9	2017-06-02	2017.42	2017-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	NA	2017-06-02	profileNA	environment	113.188484632426	44.083329648604
H7N9.NA.EPI_ISL_269516.na.china.NA.2017-05-13	H7N9	2017-05-13	2017.36	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2017-05-13	profileNA	na	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_285178.na.china.NA.2017-06-05	H7N9	2017-06-05	2017.42	2017-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2017-06-05	profileNA	na	113.614527263456	33.8761853651454
H7N7.NA.EPI_ISL_278520.anseriformes.china.NA.2017-02-24	H7N7	2017-02-24	2017.15	2017-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2017-02-24	profileNA	anseriformes	112.277189482252	30.9806813015582
H4N6.NA.EPI_ISL_503354.anseriformes.mongolia.NA.2019-09-17	H4N6	2019-09-17	2019.71	2019-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2019-09-17	profileNA	anseriformes	103.138307461425	46.9660284560213
H3N8.NA.EPI_ISL_400277.anseriformes.russia.NA.2019-10-12	H3N8	2019-10-12	2019.78	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	buryat	ru.bu	53.5593936765214	109.267398204686	NA	2019-10-12	profileNA	anseriformes	109.267398204686	53.5593936765214
H5N1.NA.EPI_ISL_18102701.carnivora.south_korea.NA.2023-07-04	H5N1	2023-07-04	2023.5	2023-07-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2023-07-04	profileNA	carnivora	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18241797.anseriformes.vietnam.NA.2023-06-05	H5N1	2023-06-05	2023.42	2023-06-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2023-06-05	profileNA	anseriformes	106.354375350692	16.5422416723933
H5N1.NA.EPI_ISL_18241796.galliformes.vietnam.NA.2023-09-05	H5N1	2023-09-05	2023.68	2023-09-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2023-09-05	profileNA	galliformes	106.354375350692	16.5422416723933
H5N1.NA.EPI_ISL_18241798.anseriformes.vietnam.NA.2023-06-04	H5N1	2023-06-04	2023.42	2023-06-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2023-06-04	profileNA	anseriformes	106.354375350692	16.5422416723933
H3N8.NA.EPI_ISL_6784880.anseriformes.south_korea.NA.2020-10-05	H3N8	2020-10-05	2020.76	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-10-05	profileNA	anseriformes	127.784630688405	36.341057964317
H3N8.NA.EPI_ISL_6784911.na.south_korea.NA.2020-10-05	H3N8	2020-10-05	2020.76	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-10-05	profileNA	na	127.784630688405	36.341057964317
H5N3.NA.EPI_ISL_369307.anseriformes.south_korea.NA.2016-12-01	H5N3	2016-12-01	2016.92	2016-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2016-12-01	profile001	anseriformes	127.784630688405	36.341057964317
H5N3.NA.EPI_ISL_369298.na.south_korea.NA.2016-12-01	H5N3	2016-12-01	2016.92	2016-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2016-12-01	profile001	na	127.784630688405	36.341057964317
H5N7.NA.EPI_ISL_295495.anseriformes.china.NA.2016-12-28	H5N7	2016-12-28	2016.99	2016-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2016-12-28	profile001	anseriformes	113.614527263456	33.8761853651454
H5N7.NA.EPI_ISL_2727644.anseriformes.china.NA.2016-12-28	H5N7	2016-12-28	2016.99	2016-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	NA	2016-12-28	profile001	anseriformes	111.713471439142	27.5978523947888
H6N1.NA.EPI_ISL_278512.anseriformes.china.NA.2016-11-28	H6N1	2016-11-28	2016.91	2016-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2016-11-28	profile001	anseriformes	112.277189482252	30.9806813015582
H1N1.NA.EPI_ISL_337394.anseriformes.russia.NA.2018-04-14	H1N1	2018-04-14	2018.28	2018-04-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2018-04-14	profile001	anseriformes	134.68956869269	45.1678631698995
H5N8.2344b.EPI_ISL_417414.accipitriformes.germany.10.2020-03-20	H5N8	2020-03-20	2020.22	2020-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	sachsen	de.sn	51.0528694457593	13.3447264729352	Europe / Germany / Saxony / NA / NA	2020-03-20	profile001	accipitriformes	13.3447264729352	51.0528694457593
H5N8.2344b.EPI_ISL_419239.anseriformes.hungary.10.2020-01-10	H5N8	2020-01-10	2020.02	2020-01-01	eastern europe	hungary	hun	47.1703761996839	19.3977670199114	NA	NA	NA	NA	Europe / Hungary / NA / NA / NA	2020-01-10	profile001	anseriformes	19.3977670199114	47.1703761996839
H5N8.2344b.EPI_ISL_405391.galliformes.czechia.10.2020-01-17	H5N8	2020-01-17	2020.04	2020-01-01	eastern europe	czechia	cze	49.7450575142012	15.3371651897674	kraj vysočina	cz.jk	49.4071187835784	15.6903483593844	Europe / Czech Republic / Vysocina Kraj / Okres Zdar nad Szavou / Å tÄ›pÃ¡nov nad Svratkou	2020-01-17	profile001	galliformes	15.6903483593844	49.4071187835784
H5N8.2344b.EPI_ISL_525441.galliformes.poland.10.2020-01-02	H5N8	2020-01-02	2020	2020-01-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	lubelskie	na	51.2170859712694	22.9017240742201	Europe / Poland / Lublin Voivodeship / NA / NA	2020-01-02	profile001	galliformes	22.9017240742201	51.2170859712694
H5N8.2344b.EPI_ISL_525461.galliformes.poland.10.2020-03-23	H5N8	2020-03-23	2020.22	2020-03-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	Europe / Poland / NA / NA / NA	2020-03-23	profile001	galliformes	19.4236724631525	52.1141994014432
H5N8.NA.EPI_ISL_503361.galliformes.slovakia.NA.2020-01-03	H5N8	2020-01-03	2020.01	2020-01-01	eastern europe	slovakia	svk	48.7152910172137	19.4731651408513	NA	NA	NA	NA	NA	2020-01-03	profile001	galliformes	19.4731651408513	48.7152910172137
H5N8.2344b.EPI_ISL_405813.accipitriformes.poland.10.2020-01-06	H5N8	2020-01-06	2020.01	2020-01-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	lubelskie	na	51.2170859712694	22.9017240742201	Europe / Poland / Lublin Voivodeship / NA / NA	2020-01-06	profile001	accipitriformes	22.9017240742201	51.2170859712694
H5N8.2344b.EPI_ISL_419220.galliformes.hungary.10.2020-01-09	H5N8	2020-01-09	2020.02	2020-01-01	eastern europe	hungary	hun	47.1703761996839	19.3977670199114	NA	NA	NA	NA	Europe / Hungary / NA / NA / NA	2020-01-09	profile001	galliformes	19.3977670199114	47.1703761996839
H5N8.NA.EPI_ISL_402134.galliformes.poland.NA.2019-12-30	H5N8	2019-12-30	2019.99	2019-12-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2019-12-30	profileNA	galliformes	19.4236724631525	52.1141994014432
H10N7.NA.EPI_ISL_206696.anseriformes.mongolia.NA.2015-08-31	H10N7	2015-08-31	2015.66	2015-08-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2015-08-31	profileNA	anseriformes	103.138307461425	46.9660284560213
H11N5.NA.EPI_ISL_217877.anseriformes.china.NA.2016-02-26	H11N5	2016-02-26	2016.15	2016-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2016-02-26	profileNA	anseriformes	112.277189482252	30.9806813015582
H6N1.NA.EPI_ISL_397334.anseriformes.china.NA.2017-01-19	H6N1	2017-01-19	2017.05	2017-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	NA	2017-01-19	profileNA	anseriformes	119.470797338049	32.9645721858222
H1N1.NA.EPI_ISL_209129.anseriformes.mongolia.NA.2015-08-31	H1N1	2015-08-31	2015.66	2015-08-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2015-08-31	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N8.2344b.EPI_ISL_1114755.galliformes.russia.1.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	rostov	ru.ro	47.725861660493	41.3470662241277	Europe / Russia / Rostov Oblast / Rostov-on-Don / NA	2021-01-29	profile002	galliformes	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_3102078.anseriformes.poland.1.2021-04-22	H5N8	2021-04-22	2021.3	2021-04-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	zachodniopomorskie	na	53.5821026720017	15.5384428566897	Europe / Poland / Zachodniopomorskie / NA / NA	2021-04-22	profile002	anseriformes	15.5384428566897	53.5821026720017
H5N8.2344b.EPI_ISL_1114742.galliformes.italy.1.2020-10-17	H5N8	2020-10-17	2020.79	2020-10-01	southern europe	italy	ita	42.7080607219025	12.208345049127	lazio	na	41.979336323661	12.7721450906831	Europe / Russia / Kostroma Oblast / Kostroma / NA	2020-10-17	profile002	galliformes	12.7721450906831	41.979336323661
H5N8.NA.EPI_ISL_8215686.anseriformes.china.NA.2021-05-17	H5N8	2021-05-17	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-17	profile002	anseriformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_1038924.na.russia.1.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	astrakhan'	ru.as	47.1064465901659	47.3587677312838	Europe / Russia / Astrakhan Oblast / NA / NA	2020-12-12	profile002	na	47.3587677312838	47.1064465901659
H5N8.2344b.EPI_ISL_1039231.galliformes.russia.1.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	astrakhan'	ru.as	47.1064465901659	47.3587677312838	Europe / Russia / Astrakhan Oblast / NA / NA	2020-12-12	profile002	galliformes	47.3587677312838	47.1064465901659
