tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H6N2.NA.EPI_ISL_16886946.anseriformes.south_korea.NA.2019-11-27	H6N2	2019-11-27	2019.9	2019-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2019-11-27	profileNA	anseriformes	127.784630688405	36.341057964317
H6N1.NA.EPI_ISL_16886957.na.south_korea.NA.2019-02-01	H6N1	2019-02-01	2019.08	2019-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2019-02-01	profileNA	na	127.784630688405	36.341057964317
H3N8.NA.EPI_ISL_6784880.anseriformes.south_korea.NA.2020-10-05	H3N8	2020-10-05	2020.76	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-10-05	profileNA	anseriformes	127.784630688405	36.341057964317
H3N8.NA.EPI_ISL_6784911.na.south_korea.NA.2020-10-05	H3N8	2020-10-05	2020.76	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-10-05	profileNA	na	127.784630688405	36.341057964317
H3N8.NA.EPI_ISL_16165479.charadriiformes.china.NA.2021-10-10	H3N8	2021-10-10	2021.77	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2021-10-10	profileNA	charadriiformes	118.136153809721	36.3536638777003
H9N2.NA.EPI_ISL_6785027.anseriformes.south_korea.NA.2020-10-07	H9N2	2020-10-07	2020.77	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-10-07	profileNA	anseriformes	127.784630688405	36.341057964317
H5N8.AmnonGsGD.EPI_ISL_14835661.anseriformes.south_korea.212.2021-04-06	H5N8	2021-04-06	2021.26	2021-04-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2021-04-06	profile012	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18132924.accipitriformes.united_states.NA.2022-03-20	H5N1	2022-03-20	2022.21	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	NA	2022-03-20	profile001	accipitriformes	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18132572.anseriformes.united_states.NA.2022-04-27	H5N1	2022-04-27	2022.32	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	alaska	us.ak	63.9513927980493	-152.396756538795	NA	2022-04-27	profileNA	anseriformes	-152.396756538795	63.9513927980493
H5N1.NA.EPI_ISL_18133522.anseriformes.united_states.NA.2022-03-14	H5N1	2022-03-14	2022.2	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	illinois	us.il	40.1009947230622	-89.1497378265962	NA	2022-03-14	profileNA	anseriformes	-89.1497378265962	40.1009947230622
H5N1.NA.EPI_ISL_18132418.anseriformes.united_states.NA.2022-04-14	H5N1	2022-04-14	2022.28	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	NA	2022-04-14	profile001	anseriformes	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18132199.anseriformes.united_states.NA.2022-03-23	H5N1	2022-03-23	2022.22	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	north dakota	us.nd	47.4503665532251	-100.466131733191	NA	2022-03-23	profile001	anseriformes	-100.466131733191	47.4503665532251
H5N1.NA.EPI_ISL_18133499.anseriformes.united_states.NA.2022-03-07	H5N1	2022-03-07	2022.18	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	nebraska	us.ne	41.5381860818162	-99.7937041398577	NA	2022-03-07	profileNA	anseriformes	-99.7937041398577	41.5381860818162
H5N1.2344b.EPI_ISL_16003253.carnivora.canada.9.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	northern america	canada	can	60.4247452861293	-96.5129185126773	manitoba	ca.mb	54.7409130620601	-97.4886310680955	North America / Canada / Manitoba / NA / NA	2022-04-07	profile001	carnivora	-97.4886310680955	54.7409130620601
H5N1.2344b.EPI_ISL_13052720.carnivora.united_states.9.2022-04-22	H5N1	2022-04-22	2022.3	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	North America / United States / Minnesota / Anoka County / NA	2022-04-22	profile001	carnivora	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_16023372.carnivora.canada.9.2022-06-28	H5N1	2022-06-28	2022.49	2022-06-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-06-28	profile001	carnivora	-114.405475342745	54.9859148218572
H5N1.2344b.EPI_ISL_13432604.galliformes.united_states.4.2022-04-04	H5N1	2022-04-04	2022.25	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	south dakota	us.sd	44.4440561554676	-100.227146799835	North America / United States / South Dakota / Beadle County / NA	2022-04-04	profile001	galliformes	-100.227146799835	44.4440561554676
H5N1.2344b.EPI_ISL_16183504.galliformes.canada.9.2022-05-16	H5N1	2022-05-16	2022.37	2022-05-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-05-16	profile001	galliformes	-114.405475342745	54.9859148218572
H5N1.2344b.EPI_ISL_16243202.galliformes.united_states.9.2022-05-11	H5N1	2022-05-11	2022.36	2022-05-01	northern america	united states	usa	44.75294654392	-103.651025114044	idaho	us.id	44.3508979602385	-114.612704502938	North America / United States / Idaho / Canyon County / NA	2022-05-11	profile001	galliformes	-114.612704502938	44.3508979602385
H5N1.2344b.EPI_ISL_16297140.galliformes.united_states.9.2022-10-20	H5N1	2022-10-20	2022.8	2022-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	oklahoma	us.ok	35.5885677024552	-97.4929108164984	North America / United States / Oklahoma / Cleveland County / NA	2022-10-20	profile001	galliformes	-97.4929108164984	35.5885677024552
H5N1.2344b.EPI_ISL_11971481.galliformes.united_states.9.2022-03-21	H5N1	2022-03-21	2022.22	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	south dakota	us.sd	44.4440561554676	-100.227146799835	North America / United States / South Dakota / Hanson / NA	2022-03-21	profile001	galliformes	-100.227146799835	44.4440561554676
H5N1.NA.EPI_ISL_18132762.galliformes.united_states.NA.2022-03-21	H5N1	2022-03-21	2022.22	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	south dakota	us.sd	44.4440561554676	-100.227146799835	NA	2022-03-21	profile001	galliformes	-100.227146799835	44.4440561554676
H5N1.2344b.EPI_ISL_16189977.strigiformes.canada.9.2022-04-28	H5N1	2022-04-28	2022.32	2022-04-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-04-28	profile001	strigiformes	-114.405475342745	54.9859148218572
H5N1.NA.EPI_ISL_18133527.strigiformes.united_states.NA.2022-04-03	H5N1	2022-04-03	2022.25	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	NA	2022-04-03	profileNA	strigiformes	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18133495.strigiformes.united_states.NA.2022-04-04	H5N1	2022-04-04	2022.25	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	wyoming	us.wy	42.9963520424722	-107.550931583206	NA	2022-04-04	profileNA	strigiformes	-107.550931583206	42.9963520424722
H3N8.NA.EPI_ISL_1184516.anseriformes.russia.NA.2020-10-08	H3N8	2020-10-08	2020.77	2020-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2020-10-08	profileNA	anseriformes	134.68956869269	45.1678631698995
H3N8.NA.EPI_ISL_1041164.anseriformes.russia.NA.2020-09-08	H3N8	2020-09-08	2020.69	2020-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakhalin	ru.sl	49.8612119692892	143.6915952198	NA	2020-09-08	profileNA	anseriformes	143.6915952198	49.8612119692892
H6N1.NA.EPI_ISL_14767413.anseriformes.united_states.NA.2020-10-02	H6N1	2020-10-02	2020.75	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	alaska	us.ak	63.9513927980493	-152.396756538795	NA	2020-10-02	profileNA	anseriformes	-152.396756538795	63.9513927980493
H3N8.NA.EPI_ISL_355937.charadriiformes.russia.NA.2018-08-26	H3N8	2018-08-26	2018.65	2018-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	kurgan	ru.ku	55.4734051858522	64.8219230597649	NA	2018-08-26	profileNA	charadriiformes	64.8219230597649	55.4734051858522
H3N6.NA.EPI_ISL_16390402.environment.japan.NA.2020-11-23	H3N6	2020-11-23	2020.89	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-11-23	profileNA	environment	130.419711465505	30.9949222722596
H3N6.NA.EPI_ISL_17805829.environment.japan.NA.2020-11-23	H3N6	2020-11-23	2020.89	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-11-23	profileNA	environment	137.574137168765	37.3996665395305
H3N8.NA.EPI_ISL_337397.anseriformes.russia.NA.2018-08-26	H3N8	2018-08-26	2018.65	2018-08-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	buryat	ru.bu	53.5593936765214	109.267398204686	NA	2018-08-26	profileNA	anseriformes	109.267398204686	53.5593936765214
H3N8.NA.EPI_ISL_337401.anseriformes.russia.NA.2018-09-30	H3N8	2018-09-30	2018.75	2018-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	NA	2018-09-30	profileNA	anseriformes	79.7845914423443	55.2762232202593
H14N7.NA.EPI_ISL_390458.charadriiformes.russia.NA.2019-04-30	H14N7	2019-04-30	2019.33	2019-04-01	central asia	russia	rus	66.0376616061812	95.7970903417469	tomsk	ru.to	58.4840286166373	82.1830897425335	NA	2019-04-30	profileNA	charadriiformes	82.1830897425335	58.4840286166373
H5N3.EAnonGsGD.EPI_ISL_11212324.anseriformes.bangladesh.211.2022-01-10	H5N3	2022-01-10	2022.02	2022-01-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2022-01-10	profile022	anseriformes	90.2865403636969	23.8299093538119
H8N4.NA.EPI_ISL_503510.anseriformes.bangladesh.NA.2019-01-17	H8N4	2019-01-17	2019.04	2019-01-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2019-01-17	profileNA	anseriformes	90.2865403636969	23.8299093538119
H4N6.NA.EPI_ISL_697692.anseriformes.mongolia.NA.2018-09-02	H4N6	2018-09-02	2018.67	2018-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2018-09-02	profileNA	anseriformes	103.138307461425	46.9660284560213
H9N9.NA.EPI_ISL_4073200.anseriformes.bangladesh.NA.2020-02-22	H9N9	2020-02-22	2020.14	2020-02-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2020-02-22	profileNA	anseriformes	90.2865403636969	23.8299093538119
H5N1.NA.EPI_ISL_18242686.pelecaniformes.south_korea.NA.2023-03-06	H5N1	2023-03-06	2023.18	2023-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2023-03-06	profileNA	pelecaniformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18066450.passeriformes.japan.NA.2023-01-06	H5N1	2023-01-06	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2023-01-06	profileNA	passeriformes	131.298614512671	32.1919114758892
H6N6.NA.EPI_ISL_13439049.environment.japan.NA.2019-11-25	H6N6	2019-11-25	2019.9	2019-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2019-11-25	profileNA	environment	130.419711465505	30.9949222722596
H3N8.NA.EPI_ISL_17805864.environment.japan.NA.2020-11-30	H3N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-11-30	profileNA	environment	137.574137168765	37.3996665395305
H3N8.NA.EPI_ISL_16405645.environment.japan.NA.2020-12-07	H3N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-12-07	profileNA	environment	130.419711465505	30.9949222722596
H3N8.NA.EPI_ISL_17805889.environment.japan.NA.2020-12-07	H3N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-12-07	profileNA	environment	137.574137168765	37.3996665395305
H3N6.NA.EPI_ISL_16390403.environment.japan.NA.2020-11-30	H3N6	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-11-30	profileNA	environment	130.419711465505	30.9949222722596
H3N6.NA.EPI_ISL_17805930.environment.japan.NA.2020-11-30	H3N6	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-11-30	profileNA	environment	137.574137168765	37.3996665395305
H4N6.NA.EPI_ISL_1184534.anseriformes.russia.NA.2020-09-06	H4N6	2020-09-06	2020.68	2020-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	amur	ru.am	53.3792739842877	127.864757823425	NA	2020-09-06	profileNA	anseriformes	127.864757823425	53.3792739842877
H3N8.NA.EPI_ISL_400279.anseriformes.russia.NA.2019-10-12	H3N8	2019-10-12	2019.78	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	buryat	ru.bu	53.5593936765214	109.267398204686	NA	2019-10-12	profileNA	anseriformes	109.267398204686	53.5593936765214
H7N7.NA.EPI_ISL_12627551.na.china.NA.2020-03-15	H7N7	2020-03-15	2020.2	2020-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2020-03-15	profileNA	na	118.136153809721	36.3536638777003
H3N8.NA.EPI_ISL_16405646.environment.japan.NA.2020-12-07	H3N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-12-07	profileNA	environment	130.419711465505	30.9949222722596
H3N8.NA.EPI_ISL_17805925.environment.japan.NA.2020-12-07	H3N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2020-12-07	profileNA	environment	137.574137168765	37.3996665395305
H2N9.NA.EPI_ISL_9957809.anseriformes.bangladesh.NA.2021-03-01	H2N9	2021-03-01	2021.16	2021-03-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2021-03-01	profileNA	anseriformes	90.2865403636969	23.8299093538119
H4N2.NA.EPI_ISL_17811775.anseriformes.china.NA.2019-11-09	H4N2	2019-11-09	2019.85	2019-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanghai	cn.sh	31.1960430849676	121.454488171451	NA	2019-11-09	profileNA	anseriformes	121.454488171451	31.1960430849676
H6N2.NA.EPI_ISL_364041.anseriformes.china.NA.2016-03-09	H6N2	2016-03-09	2016.19	2016-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2016-03-09	profileNA	anseriformes	112.277189482252	30.9806813015582
H6N2.NA.EPI_ISL_16840643.anseriformes.bangladesh.NA.2022-08-07	H6N2	2022-08-07	2022.6	2022-08-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2022-08-07	profileNA	anseriformes	90.2865403636969	23.8299093538119
H3N8.NA.EPI_ISL_368640.anseriformes.mongolia.NA.2018-09-03	H3N8	2018-09-03	2018.67	2018-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2018-09-03	profileNA	anseriformes	103.138307461425	46.9660284560213
H11N3.NA.EPI_ISL_239574.anseriformes.japan.NA.2016-11-28	H11N3	2016-11-28	2016.91	2016-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	yamanashi	jp.yn	35.612240799201	138.611446628735	NA	2016-11-28	profileNA	anseriformes	138.611446628735	35.612240799201
H3N8.NA.EPI_ISL_368658.anseriformes.mongolia.NA.2018-09-04	H3N8	2018-09-04	2018.67	2018-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2018-09-04	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N6.NA.EPI_ISL_243681.galliformes.japan.NA.2017-01-24	H5N6	2017-01-24	2017.06	2017-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2017-01-24	profileNA	galliformes	131.298614512671	32.1919114758892
H5N6.NA.EPI_ISL_372807.anseriformes.china.NA.2016-04-10	H5N6	2016-04-10	2016.27	2016-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2016-04-10	profileNA	anseriformes	103.513718494908	36.6848135465548
H6N6.NA.EPI_ISL_328192.galliformes.china.NA.2016-05-11	H6N6	2016-05-11	2016.36	2016-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2016-05-11	profileNA	galliformes	103.513718494908	36.6848135465548
H5N6.NA.EPI_ISL_221716.anseriformes.china.NA.2016-01-01	H5N6	2016-01-01	2016	2016-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2016-01-01	profileNA	anseriformes	113.398153372919	23.33624359406
H5N6.NA.EPI_ISL_6795279.anseriformes.china.NA.2019-01-01	H5N6	2019-01-01	2019	2019-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2019-01-01	profileNA	anseriformes	103.513718494908	36.6848135465548
H5N6.NA.EPI_ISL_239267.anseriformes.south_korea.NA.2016-11-13	H5N6	2016-11-13	2016.87	2016-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2016-11-13	profileNA	anseriformes	127.784630688405	36.341057964317
H7N9.NA.EPI_ISL_1495982.galliformes.china.NA.2021-03-08	H7N9	2021-03-08	2021.18	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	NA	2021-03-08	profileNA	galliformes	101.495556215566	24.9645779206387
H7N9.NA.EPI_ISL_1374068.galliformes.china.NA.2019-04-01	H7N9	2019-04-01	2019.25	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2019-04-01	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_1495152.galliformes.china.NA.2021-02-10	H7N9	2021-02-10	2021.11	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	NA	2021-02-10	profileNA	galliformes	101.495556215566	24.9645779206387
H7N9.NA.EPI_ISL_379677.anseriformes.china.NA.2017-04-18	H7N9	2017-04-18	2017.29	2017-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2017-04-18	profileNA	anseriformes	108.782865094166	23.82591453975
H7N9.NA.EPI_ISL_274206.galliformes.china.NA.2017-04-24	H7N9	2017-04-24	2017.31	2017-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hainan	cn.ha	19.1951323393038	109.744444609968	NA	2017-04-24	profileNA	galliformes	109.744444609968	19.1951323393038
H7N9.NA.EPI_ISL_378716.galliformes.china.NA.2017-05-14	H7N9	2017-05-14	2017.36	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2017-05-14	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_379668.galliformes.china.NA.2017-05-07	H7N9	2017-05-07	2017.35	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2017-05-07	profileNA	galliformes	113.614527263456	33.8761853651454
H7N9.NA.EPI_ISL_379672.galliformes.china.NA.2017-06-06	H7N9	2017-06-06	2017.43	2017-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	NA	2017-06-06	profileNA	galliformes	113.188484632426	44.083329648604
H7N9.NA.EPI_ISL_379670.galliformes.china.NA.2017-05-27	H7N9	2017-05-27	2017.4	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shaanxi	cn.sa	35.1531910315733	108.845281415025	NA	2017-05-27	profileNA	galliformes	108.845281415025	35.1531910315733
H7N9.NA.EPI_ISL_269521.environment.china.NA.2017-05-05	H7N9	2017-05-05	2017.34	2017-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shaanxi	cn.sa	35.1531910315733	108.845281415025	NA	2017-05-05	profileNA	environment	108.845281415025	35.1531910315733
