scientificName,class,order,family,vernacularName
Aedes angustus,Insecta,Diptera,Culicidae,NA
Aedes annandalei,Insecta,Diptera,Culicidae,NA
Aedes amaltheus,Insecta,Diptera,Culicidae,NA
Aedes andrewsi,Insecta,Diptera,Culicidae,NA
Aedes bambusae,Insecta,Diptera,Culicidae,NA
Aedes blacklocki,Insecta,Diptera,Culicidae,NA
Aedes aobae,Insecta,Diptera,Culicidae,NA
Aedes apicoargenteus,Insecta,Diptera,Culicidae,NA
Aedes chaussieri,Insecta,Diptera,Culicidae,NA
Aedes calceatus,Insecta,Diptera,Culicidae,NA
Aedes pseudonummatus,Insecta,Diptera,Culicidae,NA
Aedes reubenae,Insecta,Diptera,Culicidae,NA
Aedes agastyai,Insecta,Diptera,Culicidae,NA
Aedes nummatus,Insecta,Diptera,Culicidae,NA
Aedes savoryi,Insecta,Diptera,Culicidae,NA
Aedes togoi,Insecta,Diptera,Culicidae,NA
Aedes hancocki,Insecta,Diptera,Culicidae,NA
Aedes luteostriatus,Insecta,Diptera,Culicidae,NA
Aedes fulgens,Insecta,Diptera,Culicidae,NA
Aedes brygooi,Insecta,Diptera,Culicidae,NA
Aedes brunhesi,Insecta,Diptera,Culicidae,NA
Aedes pollinctor,Insecta,Diptera,Culicidae,NA
Aedes phillipi,Insecta,Diptera,Culicidae,NA
Aedes mzooi,Insecta,Diptera,Culicidae,NA
Aedes monetus,Insecta,Diptera,Culicidae,NA
Aedes longipalpis,Insecta,Diptera,Culicidae,NA
Aedes interruptus,Insecta,Diptera,Culicidae,NA
Aedes huangae,Insecta,Diptera,Culicidae,NA
Aedes geoffroyi,Insecta,Diptera,Culicidae,NA
Aedes pulchrithorax,Insecta,Diptera,Culicidae,NA
Aedes anggiensis,Insecta,Diptera,Culicidae,NA
Aedes argyronotum,Insecta,Diptera,Culicidae,NA
Aedes argenteitarsis,Insecta,Diptera,Culicidae,NA
Aedes clintoni,Insecta,Diptera,Culicidae,NA
Aedes buxtoni,Insecta,Diptera,Culicidae,NA
Aedes dobodurus,Insecta,Diptera,Culicidae,NA
Aedes derooki,Insecta,Diptera,Culicidae,NA
Aedes novalbitarsis,Insecta,Diptera,Culicidae,NA
Aedes palmarum,Insecta,Diptera,Culicidae,NA
Aedes hollandius,Insecta,Diptera,Culicidae,NA
Aedes mackerrasi,Insecta,Diptera,Culicidae,NA
Aedes papuensis,Insecta,Diptera,Culicidae,NA
Aedes subalbitarsis,Insecta,Diptera,Culicidae,NA
Aedes chrysoscutus,Insecta,Diptera,Culicidae,NA
Aedes bonneae,Insecta,Diptera,Culicidae,NA
Aedes menoni,Insecta,Diptera,Culicidae,NA
Aedes collessi,Insecta,Diptera,Culicidae,NA
Aedes pagei,Insecta,Diptera,Culicidae,NA
Aedes ostentatio,Insecta,Diptera,Culicidae,NA
Aedes thailandensis,Insecta,Diptera,Culicidae,NA
Aedes barraudi,Insecta,Diptera,Culicidae,NA
Aedes coulangesi,Insecta,Diptera,Culicidae,NA
Aedes brucei,Insecta,Diptera,Culicidae,NA
Aedes punctipes,Insecta,Diptera,Culicidae,NA
Aedes iyengari,Insecta,Diptera,Culicidae,NA
Aedes franciscoi,Insecta,Diptera,Culicidae,NA
Aedes whartoni,Insecta,Diptera,Culicidae,NA
Aedes natalensis,Insecta,Diptera,Culicidae,NA
Aedes cogilli,Insecta,Diptera,Culicidae,NA
Aedes assamensis,Insecta,Diptera,Culicidae,NA
Aedes iwi,Insecta,Diptera,Culicidae,NA
Aedes khazani,Insecta,Diptera,Culicidae,NA
Aedes kiangsiensis,Insecta,Diptera,Culicidae,NA
Aedes lophoventralis,Insecta,Diptera,Culicidae,NA
Aedes deccanus,Insecta,Diptera,Culicidae,NA
Aedes feegradei,Insecta,Diptera,Culicidae,NA
Aedes gubernatoris,Insecta,Diptera,Culicidae,NA
Aedes inquinatus,Insecta,Diptera,Culicidae,NA
Aedes watasei,Insecta,Diptera,Culicidae,NA
Aedes melanopterus,Insecta,Diptera,Culicidae,NA
Aedes plumiferus,Insecta,Diptera,Culicidae,NA
Aedes prominens,Insecta,Diptera,Culicidae,NA
Aedes stevensoni,Insecta,Diptera,Culicidae,NA
Aedes hirsuta,Insecta,Diptera,Culicidae,NA
Aedes madagascarensis,Insecta,Diptera,Culicidae,NA
Aedes dzeta,Insecta,Diptera,Culicidae,NA
Aedes ambremontis,Insecta,Diptera,Culicidae,NA
Aedes grassei,Insecta,Diptera,Culicidae,NA
Aedes zethus,Insecta,Diptera,Culicidae,NA
Aedes rodhaini,Insecta,Diptera,Culicidae,NA
Aedes tiptoni,Insecta,Diptera,Culicidae,NA
Aedes alboapicus,Insecta,Diptera,Culicidae,NA
Aedes aitkeni,Insecta,Diptera,Culicidae,NA
Aedes braziliensis,Insecta,Diptera,Culicidae,NA
Aedes bertrami,Insecta,Diptera,Culicidae,NA
Aedes buenaventura,Insecta,Diptera,Culicidae,NA
Aedes brelandi,Insecta,Diptera,Culicidae,NA
Aedes argyrothorax,Insecta,Diptera,Culicidae,NA
Aedes amabilis,Insecta,Diptera,Culicidae,NA
Aedes berlini,Insecta,Diptera,Culicidae,NA
Aedes bancroftianus,Insecta,Diptera,Culicidae,NA
Aedes sumidero,Insecta,Diptera,Culicidae,NA
Aedes schroederi,Insecta,Diptera,Culicidae,NA
Aedes schicki,Insecta,Diptera,Culicidae,NA
Aedes sandrae,Insecta,Diptera,Culicidae,NA
Aedes podographicus,Insecta,Diptera,Culicidae,NA
Aedes niveoscutum,Insecta,Diptera,Culicidae,NA
Aedes metoecopus,Insecta,Diptera,Culicidae,NA
Aedes lewnielseni,Insecta,Diptera,Culicidae,NA
Aedes zoosophus,Insecta,Diptera,Culicidae,NA
Aedes zavortinki,Insecta,Diptera,Culicidae,NA
Aedes vargasi,Insecta,Diptera,Culicidae,NA
Aedes triseriatus,Insecta,Diptera,Culicidae,NA
Aedes thorntoni,Insecta,Diptera,Culicidae,NA
Aedes terrens,Insecta,Diptera,Culicidae,NA
Aedes tehuantepec,Insecta,Diptera,Culicidae,NA
Aedes gabriel,Insecta,Diptera,Culicidae,NA
Aedes galindoi,Insecta,Diptera,Culicidae,NA
Aedes daryi,Insecta,Diptera,Culicidae,NA
Aedes diazi,Insecta,Diptera,Culicidae,NA
Aedes casali,Insecta,Diptera,Culicidae,NA
Aedes chionotum,Insecta,Diptera,Culicidae,NA
Aedes burgeri,Insecta,Diptera,Culicidae,NA
Aedes campana,Insecta,Diptera,Culicidae,NA
Aedes knabi,Insecta,Diptera,Culicidae,NA
Aedes kompi,Insecta,Diptera,Culicidae,NA
Aedes nigrocanus,Insecta,Diptera,Culicidae,NA
Aedes impostor,Insecta,Diptera,Culicidae,NA
Aedes insolitus,Insecta,Diptera,Culicidae,NA
Aedes homoeopus,Insecta,Diptera,Culicidae,NA
Aedes idanus,Insecta,Diptera,Culicidae,NA
Aedes hendersoni,Insecta,Diptera,Culicidae,NA
Aedes heteropus,Insecta,Diptera,Culicidae,NA
Aedes gandarai,Insecta,Diptera,Culicidae,NA
Aedes albocephalus,Insecta,Diptera,Culicidae,NA
Aedes seychellensis,Insecta,Diptera,Culicidae,NA
Aedes bicristatus,Insecta,Diptera,Culicidae,NA
Aedes albilabris,Insecta,Diptera,Culicidae,NA
Aedes montanus,Insecta,Diptera,Culicidae,NA
Aedes notoscriptus,Insecta,Diptera,Culicidae,NA
Aedes quinquelineatus,Insecta,Diptera,Culicidae,NA
Aedes longirostris,Insecta,Diptera,Culicidae,NA
Aedes pillaii,Insecta,Diptera,Culicidae,NA
Aedes portonovoensis,Insecta,Diptera,Culicidae,NA
Aedes wardi,Insecta,Diptera,Culicidae,NA
Aedes argenteoventralis,Insecta,Diptera,Culicidae,NA
Aedes culiciformis,Insecta,Diptera,Culicidae,NA
Aedes postspiraculosus,Insecta,Diptera,Culicidae,NA
Aedes multiplex,Insecta,Diptera,Culicidae,NA
Aedes grjebinei,Insecta,Diptera,Culicidae,NA
Aedes gurneri,Insecta,Diptera,Culicidae,NA
Aedes albomarginatus,Insecta,Diptera,Culicidae,NA
Aedes michaelikati,Insecta,Diptera,Culicidae,NA
Aedes kummi,Insecta,Diptera,Culicidae,NA
Aedes moucheti,Insecta,Diptera,Culicidae,NA
Aedes pembaensis,Insecta,Diptera,Culicidae,NA
Aedes cartroni,Insecta,Diptera,Culicidae,NA
Aedes lambrechti,Insecta,Diptera,Culicidae,NA
Aedes platylepidus,Insecta,Diptera,Culicidae,NA
Aedes pseudalbolineatus,Insecta,Diptera,Culicidae,NA
Aedes arboricolus,Insecta,Diptera,Culicidae,NA
Aedes bambusicolus,Insecta,Diptera,Culicidae,NA
Aedes albolineatus,Insecta,Diptera,Culicidae,NA
Aedes impatibilis,Insecta,Diptera,Culicidae,NA
Aedes laffooni,Insecta,Diptera,Culicidae,NA
Aedes boharti,Insecta,Diptera,Culicidae,NA
Aedes hoogstraali,Insecta,Diptera,Culicidae,NA
Aedes perventor,Insecta,Diptera,Culicidae,NA
Aedes hortator,Insecta,Diptera,Culicidae,NA
Aedes trichurus,Insecta,Diptera,Culicidae,NA
Aedes subtrichurus,Insecta,Diptera,Culicidae,NA
Aedes subdiversus,Insecta,Diptera,Culicidae,NA
Aedes lepidonotus,Insecta,Diptera,Culicidae,NA
Aedes krymmontanus,Insecta,Diptera,Culicidae,NA
Aedes albescens,Insecta,Diptera,Culicidae,NA
Aedes rusticus,Insecta,Diptera,Culicidae,NA
Aedes refiki,Insecta,Diptera,Culicidae,NA
Aedes quasirusticus,Insecta,Diptera,Culicidae,NA
Aedes provocans,Insecta,Diptera,Culicidae,NA
Aedes grahamii,Insecta,Diptera,Culicidae,NA
Aedes laniger,Insecta,Diptera,Culicidae,NA
Aedes lucianus,Insecta,Diptera,Culicidae,NA
Aedes mucidus,Insecta,Diptera,Culicidae,NA
Aedes alternans,Insecta,Diptera,Culicidae,NA
Aedes aurantius,Insecta,Diptera,Culicidae,NA
Aedes ferinus,Insecta,Diptera,Culicidae,NA
Aedes sudanensis,Insecta,Diptera,Culicidae,NA
Aedes tonkingi,Insecta,Diptera,Culicidae,NA
Aedes nigerrimus,Insecta,Diptera,Culicidae,NA
Aedes quadripunctis,Insecta,Diptera,Culicidae,NA
Aedes quasiferinus,Insecta,Diptera,Culicidae,NA
Aedes scatophagoides,Insecta,Diptera,Culicidae,NA
Aedes bequaerti,Insecta,Diptera,Culicidae,NA
Aedes belleci,Insecta,Diptera,Culicidae,NA
Aedes bolensis,Insecta,Diptera,Culicidae,NA
Aedes bergerardi,Insecta,Diptera,Culicidae,NA
Aedes albiradius,Insecta,Diptera,Culicidae,NA
Aedes albicosta,Insecta,Diptera,Culicidae,NA
Aedes aurovenatus,Insecta,Diptera,Culicidae,NA
Aedes albothorax,Insecta,Diptera,Culicidae,NA
Aedes fontenillei,Insecta,Diptera,Culicidae,NA
Aedes flavimargo,Insecta,Diptera,Culicidae,NA
Aedes jamoti,Insecta,Diptera,Culicidae,NA
Aedes fuscinervis,Insecta,Diptera,Culicidae,NA
Aedes circumluteolus,Insecta,Diptera,Culicidae,NA
Aedes carteri,Insecta,Diptera,Culicidae,NA
Aedes ellinorae,Insecta,Diptera,Culicidae,NA
Aedes crassiforceps,Insecta,Diptera,Culicidae,NA
Aedes luteolateralis,Insecta,Diptera,Culicidae,NA
Aedes mcintoshi,Insecta,Diptera,Culicidae,NA
Aedes lineatopennis,Insecta,Diptera,Culicidae,NA
Aedes luridus,Insecta,Diptera,Culicidae,NA
Aedes palpalis,Insecta,Diptera,Culicidae,NA
Aedes pogonurus,Insecta,Diptera,Culicidae,NA
Aedes monotrichus,Insecta,Diptera,Culicidae,NA
Aedes nigropterus,Insecta,Diptera,Culicidae,NA
Aedes punctocostalis,Insecta,Diptera,Culicidae,NA
Aedes taeniarostris,Insecta,Diptera,Culicidae,NA
Aedes celebicus,Insecta,Diptera,Culicidae,NA
Aedes dasyorrhus,Insecta,Diptera,Culicidae,NA
Aedes amesii,Insecta,Diptera,Culicidae,NA
Aedes fumidus,Insecta,Diptera,Culicidae,NA
Aedes lamelliferus,Insecta,Diptera,Culicidae,NA
Aedes muelleri,Insecta,Diptera,Culicidae,NA
Aedes calabyi,Insecta,Diptera,Culicidae,NA
Aedes tremulus,Insecta,Diptera,Culicidae,NA
Aedes stoneorum,Insecta,Diptera,Culicidae,NA
Aedes spinosipes,Insecta,Diptera,Culicidae,NA
Aedes moloiensis,Insecta,Diptera,Culicidae,NA
Aedes macmillani,Insecta,Diptera,Culicidae,NA
Aedes littlechildi,Insecta,Diptera,Culicidae,NA
Aedes humeralis,Insecta,Diptera,Culicidae,NA
Aedes elchoensis,Insecta,Diptera,Culicidae,NA
Aedes wattensis,Insecta,Diptera,Culicidae,NA
Aedes tulliae,Insecta,Diptera,Culicidae,NA
Aedes fengi,Insecta,Diptera,Culicidae,NA
Aedes purpureus,Insecta,Diptera,Culicidae,NA
Aedes pecuniosus,Insecta,Diptera,Culicidae,NA
Aedes auridorsum,Insecta,Diptera,Culicidae,NA
Aedes hylaius,Insecta,Diptera,Culicidae,NA
Aedes biunguiculatus,Insecta,Diptera,Culicidae,NA
Aedes tahoensis,Insecta,Diptera,Culicidae,NA
Aedes thelcter,Insecta,Diptera,Culicidae,NA
Aedes theobaldi,Insecta,Diptera,Culicidae,NA
Aedes thibaulti,Insecta,Diptera,Culicidae,NA
Aedes tormentor,Insecta,Diptera,Culicidae,NA
Aedes tortilis,Insecta,Diptera,Culicidae,NA
Aedes trivittatus,Insecta,Diptera,Culicidae,NA
Aedes turneri,Insecta,Diptera,Culicidae,NA
Aedes upatensis,Insecta,Diptera,Culicidae,NA
Aedes ventrovittis,Insecta,Diptera,Culicidae,NA
Aedes vigilax,Insecta,Diptera,Culicidae,NA
Aedes vittiger,Insecta,Diptera,Culicidae,NA
Aedes washinoi,Insecta,Diptera,Culicidae,NA
Aedes atactavittatus,Insecta,Diptera,Culicidae,NA
Aedes atlanticus,Insecta,Diptera,Culicidae,NA
Aedes auratus,Insecta,Diptera,Culicidae,NA
Aedes aurifer,Insecta,Diptera,Culicidae,NA
Aedes behningi,Insecta,Diptera,Culicidae,NA
Aedes bejaranoi,Insecta,Diptera,Culicidae,NA
Aedes berlandi,Insecta,Diptera,Culicidae,NA
Aedes bimaculatus,Insecta,Diptera,Culicidae,NA
Aedes biskraensis,Insecta,Diptera,Culicidae,NA
Aedes bogotanus,Insecta,Diptera,Culicidae,NA
Aedes breedensis,Insecta,Diptera,Culicidae,NA
Aedes burjaticus,Insecta,Diptera,Culicidae,NA
Aedes burpengaryensis,Insecta,Diptera,Culicidae,NA
Aedes caballus,Insecta,Diptera,Culicidae,NA
Aedes cacozelus,Insecta,Diptera,Culicidae,NA
Aedes calcariae,Insecta,Diptera,Culicidae,NA
Aedes campestris,Insecta,Diptera,Culicidae,NA
Aedes calumnior,Insecta,Diptera,Culicidae,NA
Aedes canadensis,Insecta,Diptera,Culicidae,NA
Aedes camptorhynchus,Insecta,Diptera,Culicidae,NA
Aedes cantator,Insecta,Diptera,Culicidae,NA
Aedes cantans,Insecta,Diptera,Culicidae,NA
Aedes cataphylla,Insecta,Diptera,Culicidae,NA
Aedes caspius,Insecta,Diptera,Culicidae,NA
Aedes churchillensis,Insecta,Diptera,Culicidae,NA
Aedes chelli,Insecta,Diptera,Culicidae,NA
Aedes clivis,Insecta,Diptera,Culicidae,NA
Aedes clelandi,Insecta,Diptera,Culicidae,NA
Aedes comitatus,Insecta,Diptera,Culicidae,NA
Aedes coluzzii,Insecta,Diptera,Culicidae,NA
Aedes condolescens,Insecta,Diptera,Culicidae,NA
Aedes communis,Insecta,Diptera,Culicidae,NA
Aedes abserratus,Insecta,Diptera,Culicidae,NA
Aedes aboriginis,Insecta,Diptera,Culicidae,NA
Aedes albifasciatus,Insecta,Diptera,Culicidae,NA
Aedes akkeshiensis,Insecta,Diptera,Culicidae,NA
Aedes aenigmaticus,Insecta,Diptera,Culicidae,NA
Aedes aculeatus,Insecta,Diptera,Culicidae,NA
Aedes ambreensis,Insecta,Diptera,Culicidae,NA
Aedes amateuri,Insecta,Diptera,Culicidae,NA
Aedes aloponotum,Insecta,Diptera,Culicidae,NA
Aedes albineus,Insecta,Diptera,Culicidae,NA
Aedes antipodeus,Insecta,Diptera,Culicidae,NA
Aedes annulipes,Insecta,Diptera,Culicidae,NA
Aedes angustivittatus,Insecta,Diptera,Culicidae,NA
Aedes andersoni,Insecta,Diptera,Culicidae,NA
Aedes intrudens,Insecta,Diptera,Culicidae,NA
Aedes intermedius,Insecta,Diptera,Culicidae,NA
Aedes jorgi,Insecta,Diptera,Culicidae,NA
Aedes jacobinae,Insecta,Diptera,Culicidae,NA
Aedes increpitus,Insecta,Diptera,Culicidae,NA
Aedes incomptus,Insecta,Diptera,Culicidae,NA
Aedes infirmatus,Insecta,Diptera,Culicidae,NA
Aedes inexpectatus,Insecta,Diptera,Culicidae,NA
Aedes imperfectus,Insecta,Diptera,Culicidae,NA
Aedes hungaricus,Insecta,Diptera,Culicidae,NA
Aedes implicatus,Insecta,Diptera,Culicidae,NA
Aedes impiger,Insecta,Diptera,Culicidae,NA
Aedes hexodontus,Insecta,Diptera,Culicidae,NA
Aedes hesperonotius,Insecta,Diptera,Culicidae,NA
Aedes hokkaidensis,Insecta,Diptera,Culicidae,NA
Aedes hodgkini,Insecta,Diptera,Culicidae,NA
Aedes meprai,Insecta,Diptera,Culicidae,NA
Aedes mercurator,Insecta,Diptera,Culicidae,NA
Aedes milleri,Insecta,Diptera,Culicidae,NA
Aedes mitchellae,Insecta,Diptera,Culicidae,NA
Aedes macintoshi,Insecta,Diptera,Culicidae,NA
Aedes martineti,Insecta,Diptera,Culicidae,NA
Aedes mcdonaldi,Insecta,Diptera,Culicidae,NA
Aedes melanimon,Insecta,Diptera,Culicidae,NA
Aedes leucomelas,Insecta,Diptera,Culicidae,NA
Aedes linesi,Insecta,Diptera,Culicidae,NA
Aedes longifilamentus,Insecta,Diptera,Culicidae,NA
Aedes luteifemur,Insecta,Diptera,Culicidae,NA
Aedes juppi,Insecta,Diptera,Culicidae,NA
Aedes kasachstanicus,Insecta,Diptera,Culicidae,NA
Aedes lasaensis,Insecta,Diptera,Culicidae,NA
Aedes lepidus,Insecta,Diptera,Culicidae,NA
Aedes edgari,Insecta,Diptera,Culicidae,NA
Aedes dupreei,Insecta,Diptera,Culicidae,NA
Aedes duplex,Insecta,Diptera,Culicidae,NA
Aedes dufouri,Insecta,Diptera,Culicidae,NA
Aedes dorsalis,Insecta,Diptera,Culicidae,NA
Aedes diantaeus,Insecta,Diptera,Culicidae,NA
Aedes detritus,Insecta,Diptera,Culicidae,NA
Aedes deficiens,Insecta,Diptera,Culicidae,NA
Aedes decticus,Insecta,Diptera,Culicidae,NA
Aedes dahlae,Insecta,Diptera,Culicidae,NA
Aedes cyprius,Insecta,Diptera,Culicidae,NA
Aedes cyprioides,Insecta,Diptera,Culicidae,NA
Aedes cunabulanus,Insecta,Diptera,Culicidae,NA
Aedes crinifer,Insecta,Diptera,Culicidae,NA
Aedes continentalis,Insecta,Diptera,Culicidae,NA
Aedes harrisoni,Insecta,Diptera,Culicidae,NA
Aedes hastatus,Insecta,Diptera,Culicidae,NA
Aedes gutzevichi,Insecta,Diptera,Culicidae,NA
Aedes hakusanensis,Insecta,Diptera,Culicidae,NA
Aedes fulvus,Insecta,Diptera,Culicidae,NA
Aedes grossbecki,Insecta,Diptera,Culicidae,NA
Aedes nigromaculis,Insecta,Diptera,Culicidae,NA
Aedes flavescens,Insecta,Diptera,Culicidae,NA
Aedes flavifrons,Insecta,Diptera,Culicidae,NA
Aedes explorator,Insecta,Diptera,Culicidae,NA
Aedes fitchii,Insecta,Diptera,Culicidae,NA
Aedes euplocamus,Insecta,Diptera,Culicidae,NA
Aedes excrucians,Insecta,Diptera,Culicidae,NA
Aedes euiris,Insecta,Diptera,Culicidae,NA
Aedes eidsvoldensis,Insecta,Diptera,Culicidae,NA
Aedes eucephalaeus,Insecta,Diptera,Culicidae,NA
Aedes schtakelbergi,Insecta,Diptera,Culicidae,NA
Aedes schizopinax,Insecta,Diptera,Culicidae,NA
Aedes sedaensis,Insecta,Diptera,Culicidae,NA
Aedes scutellalbum,Insecta,Diptera,Culicidae,NA
Aedes sergievi,Insecta,Diptera,Culicidae,NA
Aedes serafini,Insecta,Diptera,Culicidae,NA
Aedes shannoni,Insecta,Diptera,Culicidae,NA
Aedes serratus,Insecta,Diptera,Culicidae,NA
Aedes rhyacophilus,Insecta,Diptera,Culicidae,NA
Aedes rempeli,Insecta,Diptera,Culicidae,NA
Aedes riparius,Insecta,Diptera,Culicidae,NA
Aedes riparioides,Insecta,Diptera,Culicidae,NA
Aedes sallumae,Insecta,Diptera,Culicidae,NA
Aedes sagax,Insecta,Diptera,Culicidae,NA
Aedes procax,Insecta,Diptera,Culicidae,NA
Aedes pionips,Insecta,Diptera,Culicidae,NA
Aedes pulcritarsis,Insecta,Diptera,Culicidae,NA
Aedes pseudonormanensis,Insecta,Diptera,Culicidae,NA
Aedes pertinax,Insecta,Diptera,Culicidae,NA
Aedes perkinsi,Insecta,Diptera,Culicidae,NA
Aedes phaeonotus,Insecta,Diptera,Culicidae,NA
Aedes phaecasiatus,Insecta,Diptera,Culicidae,NA
Aedes purpuriventris,Insecta,Diptera,Culicidae,NA
Aedes purpureifemur,Insecta,Diptera,Culicidae,NA
Aedes raymondi,Insecta,Diptera,Culicidae,NA
Aedes ratcliffei,Insecta,Diptera,Culicidae,NA
Aedes punctodes,Insecta,Diptera,Culicidae,NA
Aedes pullatus,Insecta,Diptera,Culicidae,NA
Aedes purpuraceus,Insecta,Diptera,Culicidae,NA
Aedes punctor,Insecta,Diptera,Culicidae,NA
Aedes nigrithorax,Insecta,Diptera,Culicidae,NA
Aedes niphadopsis,Insecta,Diptera,Culicidae,NA
Aedes montchadskyi,Insecta,Diptera,Culicidae,NA
Aedes nevadensis,Insecta,Diptera,Culicidae,NA
Aedes nigrinus,Insecta,Diptera,Culicidae,NA
Aedes nigripes,Insecta,Diptera,Culicidae,NA
Aedes oligopistus,Insecta,Diptera,Culicidae,NA
Aedes patersoni,Insecta,Diptera,Culicidae,NA
Aedes pectinatus,Insecta,Diptera,Culicidae,NA
Aedes pennai,Insecta,Diptera,Culicidae,NA
Aedes nivalis,Insecta,Diptera,Culicidae,NA
Aedes normanensis,Insecta,Diptera,Culicidae,NA
Aedes nubilus,Insecta,Diptera,Culicidae,NA
Aedes obturbator,Insecta,Diptera,Culicidae,NA
Aedes sticticus,Insecta,Diptera,Culicidae,NA
Aedes squamiger,Insecta,Diptera,Culicidae,NA
Aedes spilotus,Insecta,Diptera,Culicidae,NA
Aedes spencerii,Insecta,Diptera,Culicidae,NA
Aedes sollicitans,Insecta,Diptera,Culicidae,NA
Aedes sinkiangensis,Insecta,Diptera,Culicidae,NA
Aedes simanini,Insecta,Diptera,Culicidae,NA
Aedes silvestris,Insecta,Diptera,Culicidae,NA
Aedes taeniorhynchus,Insecta,Diptera,Culicidae,NA
Aedes synchytus,Insecta,Diptera,Culicidae,NA
Aedes surcoufi,Insecta,Diptera,Culicidae,NA
Aedes subalbirostris,Insecta,Diptera,Culicidae,NA
Aedes stricklandi,Insecta,Diptera,Culicidae,NA
Aedes stramineus,Insecta,Diptera,Culicidae,NA
Aedes stimulans,Insecta,Diptera,Culicidae,NA
Aedes stigmaticus,Insecta,Diptera,Culicidae,NA
Aedes sapiens,Insecta,Diptera,Culicidae,NA
Aedes scapularis,Insecta,Diptera,Culicidae,NA
Aedes apicoannulatus,Insecta,Diptera,Culicidae,NA
Aedes simulans,Insecta,Diptera,Culicidae,NA
Aedes pingpaensis,Insecta,Diptera,Culicidae,NA
Aedes imprimens,Insecta,Diptera,Culicidae,NA
Aedes bekkui,Insecta,Diptera,Culicidae,NA
Aedes occidentalis,Insecta,Diptera,Culicidae,NA
Aedes milsoni,Insecta,Diptera,Culicidae,NA
Aedes rupestris,Insecta,Diptera,Culicidae,NA
Aedes rubrithorax,Insecta,Diptera,Culicidae,NA
Aedes alboannulatus,Insecta,Diptera,Culicidae,NA
Aedes kanarensis,Insecta,Diptera,Culicidae,NA
Aedes tubbutiensis,Insecta,Diptera,Culicidae,NA
Aedes subbasalis,Insecta,Diptera,Culicidae,NA
Aedes vanus,Insecta,Diptera,Culicidae,NA
Aedes subniveus,Insecta,Diptera,Culicidae,NA
Aedes sinensis,Insecta,Diptera,Culicidae,NA
Aedes shehzadae,Insecta,Diptera,Culicidae,NA
Aedes saperoi,Insecta,Diptera,Culicidae,NA
Aedes pseudoniveus,Insecta,Diptera,Culicidae,NA
Aedes pexus,Insecta,Diptera,Culicidae,NA
Aedes omorii,Insecta,Diptera,Culicidae,NA
Aedes watteni,Insecta,Diptera,Culicidae,NA
Aedes litoreus,Insecta,Diptera,Culicidae,NA
Aedes mikrokopion,Insecta,Diptera,Culicidae,NA
Aedes lacteus,Insecta,Diptera,Culicidae,NA
Aedes leonis,Insecta,Diptera,Culicidae,NA
Aedes idjenensis,Insecta,Diptera,Culicidae,NA
Aedes inermis,Insecta,Diptera,Culicidae,NA
Aedes ganapathi,Insecta,Diptera,Culicidae,NA
Aedes harinasutai,Insecta,Diptera,Culicidae,NA
Aedes niveus,Insecta,Diptera,Culicidae,NA
Aedes novoniveus,Insecta,Diptera,Culicidae,NA
Aedes alius,Insecta,Diptera,Culicidae,NA
Aedes nishikawai,Insecta,Diptera,Culicidae,NA
Aedes niveoides,Insecta,Diptera,Culicidae,NA
Aedes nipponicus,Insecta,Diptera,Culicidae,NA
Aedes nippononiveus,Insecta,Diptera,Culicidae,NA
Aedes mjobergi,Insecta,Diptera,Culicidae,NA
Aedes mohani,Insecta,Diptera,Culicidae,NA
Aedes alboniveus,Insecta,Diptera,Culicidae,NA
Aedes albolateralis,Insecta,Diptera,Culicidae,NA
Aedes dorseyi,Insecta,Diptera,Culicidae,NA
Aedes axitiosus,Insecta,Diptera,Culicidae,NA
Aedes taylori,Insecta,Diptera,Culicidae,NA
Aedes flavicollis,Insecta,Diptera,Culicidae,NA
Aedes furcifer,Insecta,Diptera,Culicidae,NA
Aedes mefouensis,Insecta,Diptera,Culicidae,NA
Aedes scanloni,Insecta,Diptera,Culicidae,NA
Aedes adersi,Insecta,Diptera,Culicidae,NA
Aedes bananea,Insecta,Diptera,Culicidae,NA
Aedes cordellieri,Insecta,Diptera,Culicidae,NA
Aedes fascipalpis,Insecta,Diptera,Culicidae,NA
Aedes ramachandrai,Insecta,Diptera,Culicidae,NA
Aedes reginae,Insecta,Diptera,Culicidae,NA
Aedes micropterus,Insecta,Diptera,Culicidae,NA
Aedes periskelatus,Insecta,Diptera,Culicidae,NA
Aedes daliensis,Insecta,Diptera,Culicidae,NA
Aedes daggyi,Insecta,Diptera,Culicidae,NA
Aedes becki,Insecta,Diptera,Culicidae,NA
Aedes baisasi,Insecta,Diptera,Culicidae,NA
Aedes lunulatus,Insecta,Diptera,Culicidae,NA
Aedes longiforceps,Insecta,Diptera,Culicidae,NA
Aedes kabaenensis,Insecta,Diptera,Culicidae,NA
Aedes fimbripes,Insecta,Diptera,Culicidae,NA
Aedes tonsus,Insecta,Diptera,Culicidae,NA
Aedes timorensis,Insecta,Diptera,Culicidae,NA
Aedes perryi,Insecta,Diptera,Culicidae,NA
Aedes vittatus,Insecta,Diptera,Culicidae,NA
Aedes fluviatilis,Insecta,Diptera,Culicidae,NA
Aedes epactius,Insecta,Diptera,Culicidae,NA
Aedes atropalpus,Insecta,Diptera,Culicidae,NA
Aedes gani,Insecta,Diptera,Culicidae,NA
Aedes poicilius,Insecta,Diptera,Culicidae,NA
Aedes samoanus,Insecta,Diptera,Culicidae,NA
