Disease,Serotype,Region,Observation.date
Influenza - Avian,H5N8 HPAI,Europe,12/04/2017
Influenza - Avian,H5N8 HPAI,Europe,12/04/2017
Influenza - Avian,H5N8 HPAI,Europe,12/04/2017
Influenza - Avian,H5N1 HPAI,Africa,12/04/2017
Influenza - Avian,H5N1 HPAI,Africa,12/04/2017
Influenza - Avian,H7N9 LPAI,Asia,12/04/2017
Influenza - Avian,H5N8 HPAI,Africa,12/04/2017
Influenza - Avian,H5N8 HPAI,Europe,11/04/2017
Influenza - Avian,H5N1 HPAI,Africa,11/04/2017
Influenza - Avian,H5N1 HPAI,Africa,11/04/2017
Influenza - Avian,H5N1 HPAI,Africa,11/04/2017
Influenza - Avian,H5N1 HPAI,Africa,11/04/2017
Influenza - Avian,H7N9 LPAI,Asia,11/04/2017
Influenza - Avian,H7N9 LPAI,Asia,11/04/2017
Influenza - Avian,H7N9 LPAI,Asia,11/04/2017
Influenza - Avian,H5N2 HPAI,Asia,11/04/2017
Influenza - Avian,H7N9 LPAI,Asia,11/04/2017
Influenza - Avian,H5N8 HPAI,Europe,11/04/2017
Influenza - Avian,H5N1 HPAI,Africa,10/04/2017
Influenza - Avian,H5N1 HPAI,Africa,10/04/2017
Influenza - Avian,H7N9 LPAI,Asia,10/04/2017
Influenza - Avian,H7N9 LPAI,Asia,10/04/2017
Influenza - Avian,H7N9 LPAI,Asia,10/04/2017
Influenza - Avian,H5N2 LPAI,Asia,10/04/2017
Influenza - Avian,H5N1 HPAI,Africa,09/04/2017
Influenza - Avian,H7N9 LPAI,Asia,09/04/2017
Influenza - Avian,H7N9 LPAI,Asia,09/04/2017
Influenza - Avian,H5N1 HPAI,Africa,09/04/2017
Influenza - Avian,H5N8 HPAI,Europe,08/04/2017
Influenza - Avian,H5N8 HPAI,Europe,08/04/2017
Influenza - Avian,H5N1 HPAI,Asia,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H5N8 HPAI,Europe,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H7N9 LPAI,Asia,08/04/2017
Influenza - Avian,H5N8 HPAI,Europe,07/04/2017
Influenza - Avian,H5N6 HPAI,Asia,07/04/2017
Influenza - Avian,H5N1 HPAI,Africa,07/04/2017
Influenza - Avian,H7N9 LPAI,Asia,07/04/2017
Influenza - Avian,H7N9 LPAI,Asia,07/04/2017
Influenza - Avian,H7N9 LPAI,Asia,07/04/2017
Influenza - Avian,H7N9 LPAI,Asia,07/04/2017
Influenza - Avian,H7N9 LPAI,Asia,07/04/2017
Influenza - Avian,H5N2 LPAI,Asia,07/04/2017
Influenza - Avian,H5N8 HPAI,Europe,06/04/2017
Influenza - Avian,H5N2 HPAI,Asia,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N1 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H5N8 HPAI,Africa,06/04/2017
Influenza - Avian,H7N9 LPAI,Asia,06/04/2017
Influenza - Avian,H5N1 HPAI,Asia,05/04/2017
Influenza - Avian,H5N8 HPAI,Europe,05/04/2017
Influenza - Avian,H5N1 HPAI,Africa,05/04/2017
Influenza - Avian,H5N8 HPAI,Europe,05/04/2017
Influenza - Avian,H5N2 HPAI,Asia,05/04/2017
Influenza - Avian,H5N2 HPAI,Asia,05/04/2017
Influenza - Avian,H5N2 HPAI,Asia,05/04/2017
Influenza - Avian,H5N1 HPAI,Africa,05/04/2017
Influenza - Avian,H5N8 HPAI,Africa,05/04/2017
Influenza - Avian,H7N9 LPAI,Asia,05/04/2017
Influenza - Avian,H7N9 LPAI,Asia,05/04/2017
Influenza - Avian,H5N8 HPAI,Africa,05/04/2017
Influenza - Avian,H5N8 HPAI,Africa,05/04/2017
Influenza - Avian,H5N8 HPAI,Africa,05/04/2017
Influenza - Avian,H5N8 HPAI,Africa,05/04/2017
Influenza - Avian,H5N2 LPAI,Asia,05/04/2017
Influenza - Avian,H7N9 LPAI,Asia,04/04/2017
Influenza - Avian,H5N8 HPAI,Europe,04/04/2017
Influenza - Avian,H5N1 HPAI,Africa,04/04/2017
Influenza - Avian,H5N1 HPAI,Africa,04/04/2017
Influenza - Avian,H5N1 HPAI,Africa,04/04/2017
Influenza - Avian,H5N6 HPAI,Asia,04/04/2017
Influenza - Avian,H5N8 HPAI,Europe,04/04/2017
Influenza - Avian,H5N8 HPAI,Asia,04/04/2017
Influenza - Avian,H5N2 HPAI,Asia,03/04/2017
Influenza - Avian,H5N2 HPAI,Asia,03/04/2017
Influenza - Avian,H5N6 HPAI,Asia,03/04/2017
Influenza - Avian,H5N6 HPAI,Asia,03/04/2017
Influenza - Avian,H7N9 LPAI,Asia,03/04/2017
Influenza - Avian,H5N1 HPAI,Africa,03/04/2017
Influenza - Avian,H5N1 HPAI,Africa,03/04/2017
Influenza - Avian,H5N1 HPAI,Africa,03/04/2017
Influenza - Avian,H5N8 HPAI,Africa,03/04/2017
Influenza - Avian,H5N1 HPAI,Asia,03/04/2017
Influenza - Avian,H5N1 HPAI,Africa,02/04/2017
Influenza - Avian,H5N6 HPAI,Asia,02/04/2017
Influenza - Avian,H5N8 HPAI,Asia,02/04/2017
Influenza - Avian,H5N1 HPAI,Africa,01/04/2017
Influenza - Avian,H7N9 LPAI,Asia,01/04/2017
Influenza - Avian,H7N9 LPAI,Asia,01/04/2017
Influenza - Avian,H7N9 LPAI,Asia,01/04/2017
Influenza - Avian,H7N9 LPAI,Asia,01/04/2017
Influenza - Avian,H5N2 HPAI,Asia,01/04/2017
Influenza - Avian,H5N2 HPAI,Asia,01/04/2017
Influenza - Avian,H7N9 LPAI,Asia,01/04/2017
Influenza - Avian,H5N1 HPAI,Africa,31/03/2017
Influenza - Avian,H5N8 HPAI,Europe,31/03/2017
Influenza - Avian,H5N2 HPAI,Asia,31/03/2017
Influenza - Avian,H5N2 HPAI,Asia,31/03/2017
Influenza - Avian,H5N2 HPAI,Asia,31/03/2017
Influenza - Avian,H7N9 LPAI,Asia,31/03/2017
Influenza - Avian,H7N9 LPAI,Asia,31/03/2017
Influenza - Avian,H5N1 HPAI,Africa,30/03/2017
Influenza - Avian,H5N3 LPAI,Europe,30/03/2017
Influenza - Avian,H5N3 LPAI,Europe,30/03/2017
Influenza - Avian,H5N1 HPAI,Africa,30/03/2017
Influenza - Avian,H5N1 HPAI,Africa,30/03/2017
Influenza - Avian,H7N9 HPAI,Asia,30/03/2017
Influenza - Avian,H5N8 HPAI,Europe,30/03/2017
Influenza - Avian,H5N8 HPAI,Europe,29/03/2017
Influenza - Avian,H5N8 HPAI,Europe,29/03/2017
Influenza - Avian,H5N2 HPAI,Asia,29/03/2017
Influenza - Avian,H5N8 HPAI,Europe,29/03/2017
Influenza - Avian,H5N8 HPAI,Europe,29/03/2017
Influenza - Avian,H5N3 LPAI,Europe,29/03/2017
Influenza - Avian,H5N1 HPAI,Asia,29/03/2017
Influenza - Avian,H5N6 HPAI,Asia,29/03/2017
Influenza - Avian,H5N8 HPAI,Asia,29/03/2017
Influenza - Avian,H5N8 HPAI,Europe,28/03/2017
Influenza - Avian,H5N8 HPAI,Europe,28/03/2017
Influenza - Avian,H5N8 HPAI,Europe,28/03/2017
Influenza - Avian,H5N1 HPAI,Africa,28/03/2017
Influenza - Avian,H7N9 LPAI,Asia,28/03/2017
Influenza - Avian,H5N6 HPAI,Asia,28/03/2017
Influenza - Avian,H5N6 HPAI,Asia,28/03/2017
Influenza - Avian,H5N8 HPAI,Asia,28/03/2017
Influenza - Avian,H5N8 HPAI,Asia,28/03/2017
Influenza - Avian,H5N8 HPAI,Europe,27/03/2017
Influenza - Avian,H5N8 HPAI,Europe,27/03/2017
Influenza - Avian,H5N1 HPAI,Africa,27/03/2017
Influenza - Avian,H5N1 HPAI,Africa,27/03/2017
Influenza - Avian,H7N9 LPAI,Asia,27/03/2017
Influenza - Avian,H7N9 LPAI,Asia,27/03/2017
Influenza - Avian,H5N2 HPAI,Asia,27/03/2017
Influenza - Avian,H5N2 HPAI,Asia,27/03/2017
Influenza - Avian,H5N2 HPAI,Asia,27/03/2017
Influenza - Avian,H7N9 LPAI,Asia,27/03/2017
Influenza - Avian,H5N1 HPAI,Asia,27/03/2017
Influenza - Avian,H5N8 HPAI,Europe,27/03/2017
Influenza - Avian,H5N8 HPAI,Europe,27/03/2017
Influenza - Avian,H5N8 HPAI,Europe,27/03/2017
Influenza - Avian,H5N8 HPAI,Europe,26/03/2017
Influenza - Avian,H5N8 HPAI,Europe,26/03/2017
Influenza - Avian,H5N8 HPAI,Europe,26/03/2017
Influenza - Avian,H5N6 HPAI,Asia,26/03/2017
Influenza - Avian,H5N8 HPAI,Asia,26/03/2017
Influenza - Avian,H5N1 HPAI,Asia,26/03/2017
Influenza - Avian,H7N9 LPAI,Asia,25/03/2017
Influenza - Avian,H7N9 LPAI,Asia,25/03/2017
Influenza - Avian,H5N2 HPAI,Asia,25/03/2017
Influenza - Avian,H5N1 HPAI,Africa,24/03/2017
Influenza - Avian,H5N1 HPAI,Africa,24/03/2017
Influenza - Avian,H7N9 LPAI,Asia,24/03/2017
Influenza - Avian,H7N9 LPAI,Asia,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,24/03/2017
Influenza - Avian,H5N2 HPAI,Asia,24/03/2017
Influenza - Avian,H5N6 HPAI,Asia,24/03/2017
Influenza - Avian,H5N8 HPAI,Asia,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,24/03/2017
Influenza - Avian,H5N8 HPAI,Europe,23/03/2017
Influenza - Avian,H5N6 HPAI,Asia,23/03/2017
Influenza - Avian,H5N6 HPAI,Asia,23/03/2017
Influenza - Avian,H5N8 HPAI,Asia,23/03/2017
Influenza - Avian,H7N9 LPAI,Americas,23/03/2017
Influenza - Avian,H5N8 HPAI,Europe,23/03/2017
Influenza - Avian,H5N8 HPAI,Europe,23/03/2017
Influenza - Avian,H5N1 HPAI,Africa,23/03/2017
Influenza - Avian,H5N1 HPAI,Africa,23/03/2017
Influenza - Avian,H5N1 HPAI,Africa,23/03/2017
Influenza - Avian,H5N1 HPAI,Africa,23/03/2017
Influenza - Avian,H5N2 HPAI,Asia,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N8 HPAI,Africa,23/03/2017
Influenza - Avian,H5N6 HPAI,Asia,23/03/2017
Influenza - Avian,H5N8 HPAI,Europe,23/03/2017
Influenza - Avian,H5N8 HPAI,Asia,23/03/2017
Influenza - Avian,H5N8 HPAI,Europe,23/03/2017
Influenza - Avian,H5N8 HPAI,Africa,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N1 HPAI,Asia,23/03/2017
Influenza - Avian,H5N8 HPAI,Europe,22/03/2017
Influenza - Avian,H5N8 HPAI,Europe,22/03/2017
Influenza - Avian,H5N8 HPAI,Europe,22/03/2017
Influenza - Avian,H5N8 HPAI,Europe,22/03/2017
Influenza - Avian,H5N8 HPAI,Europe,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H5N1 HPAI,Africa,22/03/2017
Influenza - Avian,H7N9 LPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Europe,22/03/2017
Influenza - Avian,H5N1 HPAI,Asia,22/03/2017
Influenza - Avian,H7N9 LPAI,Asia,22/03/2017
Influenza - Avian,H5N6 HPAI,Asia,22/03/2017
Influenza - Avian,H5N6 HPAI,Asia,22/03/2017
Influenza - Avian,H5N6 HPAI,Asia,22/03/2017
Influenza - Avian,H5N6 HPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Africa,22/03/2017
Influenza - Avian,H5N8 HPAI,Africa,22/03/2017
Influenza - Avian,H5N8 HPAI,Africa,22/03/2017
Influenza - Avian,H5N2 LPAI,Asia,22/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N2 HPAI,Asia,21/03/2017
Influenza - Avian,H5N2 HPAI,Asia,21/03/2017
Influenza - Avian,H5N1 HPAI,Asia,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H7N9 LPAI,Asia,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,21/03/2017
Influenza - Avian,H7N9 LPAI,Asia,21/03/2017
Influenza - Avian,H5N1 HPAI,Europe,21/03/2017
Influenza - Avian,H5N1 HPAI,Africa,21/03/2017
Influenza - Avian,H5N1 HPAI,Africa,21/03/2017
Influenza - Avian,H5N1 HPAI,Africa,21/03/2017
Influenza - Avian,H5N1 HPAI,Africa,21/03/2017
Influenza - Avian,H5N1 HPAI,Africa,21/03/2017
Influenza - Avian,H5N1 HPAI,Asia,21/03/2017
Influenza - Avian,H5N8 HPAI,Africa,21/03/2017
Influenza - Avian,H5N8 HPAI,Africa,21/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N1 HPAI,Asia,20/03/2017
Influenza - Avian,H7N9 LPAI,Asia,20/03/2017
Influenza - Avian,H7N9 LPAI,Asia,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H5N1 HPAI,Africa,20/03/2017
Influenza - Avian,H5N1 HPAI,Africa,20/03/2017
Influenza - Avian,H5N1 HPAI,Africa,20/03/2017
Influenza - Avian,H5N1 HPAI,Asia,20/03/2017
Influenza - Avian,H5N8 HPAI,Africa,20/03/2017
Influenza - Avian,H5N8 HPAI,Africa,20/03/2017
Influenza - Avian,H5N8 HPAI,Europe,20/03/2017
Influenza - Avian,H7N9 HPAI,Asia,19/03/2017
Influenza - Avian,H5N1 HPAI,Africa,19/03/2017
Influenza - Avian,H5N2 HPAI,Asia,19/03/2017
Influenza - Avian,H5N1 HPAI,Asia,19/03/2017
Influenza - Avian,H7N9 LPAI,Asia,19/03/2017
Influenza - Avian,H5N6 HPAI,Asia,19/03/2017
Influenza - Avian,H5N8 HPAI,Asia,19/03/2017
Influenza - Avian,H5N8 HPAI,Europe,18/03/2017
Influenza - Avian,H5N8 HPAI,Europe,18/03/2017
Influenza - Avian,H7N9 LPAI,Asia,18/03/2017
Influenza - Avian,H7N9 LPAI,Asia,18/03/2017
Influenza - Avian,H7N9 LPAI,Asia,18/03/2017
Influenza - Avian,H7N9 LPAI,Asia,18/03/2017
Influenza - Avian,H7N9 LPAI,Asia,18/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N2 HPAI,Asia,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H7N9 HPAI,Asia,17/03/2017
Influenza - Avian,H5N6 HPAI,Asia,17/03/2017
Influenza - Avian,H5N8 HPAI,Asia,17/03/2017
Influenza - Avian,H5N8 HPAI,Europe,17/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N8 HPAI,Europe,16/03/2017
Influenza - Avian,H5N2 HPAI,Asia,16/03/2017
Influenza - Avian,H7N9 LPAI,Asia,16/03/2017
Influenza - Avian,H7N9 LPAI,Asia,16/03/2017
Influenza - Avian,H5N1 HPAI,Asia,16/03/2017
Influenza - Avian,H5N1 HPAI,Asia,16/03/2017
Influenza - Avian,H5N1 HPAI,Africa,15/03/2017
Influenza - Avian,H5N1 HPAI,Africa,15/03/2017
Influenza - Avian,H5N1 HPAI,Africa,15/03/2017
Influenza - Avian,H5N1 HPAI,Asia,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N2 HPAI,Asia,15/03/2017
Influenza - Avian,H5N2 HPAI,Asia,15/03/2017
Influenza - Avian,H5N2 HPAI,Asia,15/03/2017
Influenza - Avian,H5N1 HPAI,Africa,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N2 HPAI,Asia,15/03/2017
Influenza - Avian,H5N2 HPAI,Asia,15/03/2017
Influenza - Avian,H5N2 HPAI,Asia,15/03/2017
Influenza - Avian,H5N1 HPAI,Asia,15/03/2017
Influenza - Avian,H5N1 HPAI,Asia,15/03/2017
Influenza - Avian,H7N9 LPAI,Asia,15/03/2017
Influenza - Avian,H7N9 LPAI,Asia,15/03/2017
Influenza - Avian,H7N9 LPAI,Asia,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N6 HPAI,Asia,15/03/2017
Influenza - Avian,H5N6 HPAI,Asia,15/03/2017
Influenza - Avian,H5N6 HPAI,Asia,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,15/03/2017
Influenza - Avian,H5N8 HPAI,Asia,15/03/2017
Influenza - Avian,H5N8 HPAI,Asia,15/03/2017
Influenza - Avian,H5N8 HPAI,Asia,15/03/2017
Influenza - Avian,H5N1 HPAI,Asia,15/03/2017
Influenza - Avian,H5N1 HPAI,Asia,15/03/2017
Influenza - Avian,H5N1 HPAI,Asia,15/03/2017
Influenza - Avian,H5N8 HPAI,Europe,14/03/2017
Influenza - Avian,H5N1 LPAI,Europe,14/03/2017
Influenza - Avian,H5N5 HPAI,Europe,14/03/2017
Influenza - Avian,H5N5 HPAI,Europe,14/03/2017
Influenza - Avian,H5N8 HPAI,Europe,14/03/2017
Influenza - Avian,H5N2 HPAI,Asia,14/03/2017
Influenza - Avian,H5N2 HPAI,Asia,14/03/2017
Influenza - Avian,H5N1 HPAI,Africa,14/03/2017
Influenza - Avian,H5N8 HPAI,Europe,14/03/2017
Influenza - Avian,H5N8 HPAI,Europe,14/03/2017
Influenza - Avian,H5N1 HPAI,Asia,14/03/2017
Influenza - Avian,H5N1 HPAI,Asia,14/03/2017
Influenza - Avian,H7N9 LPAI,Asia,14/03/2017
Influenza - Avian,H7N9 LPAI,Asia,14/03/2017
Influenza - Avian,H7N9 LPAI,Asia,14/03/2017
Influenza - Avian,H7N9 LPAI,Asia,14/03/2017
Influenza - Avian,H5N8 HPAI,Europe,14/03/2017
Influenza - Avian,H5N1 HPAI,Asia,14/03/2017
Influenza - Avian,H5N6 HPAI,Asia,14/03/2017
Influenza - Avian,H5N6 HPAI,Asia,14/03/2017
Influenza - Avian,H5N8 HPAI,Asia,14/03/2017
Influenza - Avian,H5N8 HPAI,Asia,14/03/2017
Influenza - Avian,H5N1 HPAI,Asia,14/03/2017
Influenza - Avian,H5N1 HPAI,Asia,14/03/2017
Influenza - Avian,H5N1 HPAI,Asia,14/03/2017
Influenza - Avian,H5N8 HPAI,Europe,14/03/2017
Influenza - Avian,H5N2 LPAI,Asia,14/03/2017
Influenza - Avian,H7N9 LPAI,Asia,13/03/2017
Influenza - Avian,H7N9 HPAI,Americas,13/03/2017
Influenza - Avian,H5N2 HPAI,Asia,13/03/2017
Influenza - Avian,H5N2 HPAI,Asia,13/03/2017
Influenza - Avian,H7N9 LPAI,Asia,13/03/2017
Influenza - Avian,H7N9 LPAI,Asia,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H7N9 LPAI,Asia,13/03/2017
Influenza - Avian,H5N8 HPAI,Europe,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H5N1 HPAI,Asia,13/03/2017
Influenza - Avian,H7N9 LPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Africa,12/03/2017
Influenza - Avian,H5N2 HPAI,Asia,12/03/2017
Influenza - Avian,H5N2 HPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Asia,12/03/2017
Influenza - Avian,H7N9 LPAI,Asia,12/03/2017
Influenza - Avian,H7N9 LPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Asia,12/03/2017
Influenza - Avian,H5N1 HPAI,Africa,11/03/2017
Influenza - Avian,H5N8 HPAI,Europe,11/03/2017
Influenza - Avian,H5N8 HPAI,Europe,11/03/2017
Influenza - Avian,H5N1 HPAI,Africa,11/03/2017
Influenza - Avian,H5N8 HPAI,Europe,11/03/2017
Influenza - Avian,H5N8 HPAI,Europe,11/03/2017
Influenza - Avian,H5N1 HPAI,Asia,11/03/2017
Influenza - Avian,H7N9 LPAI,Asia,11/03/2017
Influenza - Avian,H7N9 LPAI,Asia,11/03/2017
Influenza - Avian,H7N9 LPAI,Asia,11/03/2017
Influenza - Avian,H7N9 LPAI,Asia,11/03/2017
Influenza - Avian,H7N9 LPAI,Asia,11/03/2017
Influenza - Avian,H5N1 HPAI,Asia,11/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H7N9 LPAI,Asia,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N1 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H5N8 HPAI,Europe,10/03/2017
Influenza - Avian,H7N9 LPAI,Asia,10/03/2017
Influenza - Avian,H7N9 LPAI,Asia,10/03/2017
Influenza - Avian,H7N9 LPAI,Asia,10/03/2017
Influenza - Avian,H5N1 HPAI,Asia,10/03/2017
Influenza - Avian,H5N1 HPAI,Asia,10/03/2017
Influenza - Avian,H7N9 HPAI,Asia,10/03/2017
Influenza - Avian,H5N6 HPAI,Asia,10/03/2017
Influenza - Avian,H5N8 HPAI,Asia,10/03/2017
