isolate_id,isolate_name,subtype,location,host,date,domestic_status,clade,date_complete,date_frac,date_year,date_year_month,date_yday,date_year_week,location_1,location_2,location_3,location_4,location_5,location_n,location_c1,location_c2,host_meta,host_order,domestic_wild,host_class,cluster_pb2,cluster_pb1,cluster_pa,cluster_ha,cluster_np,cluster_na,cluster_mp,cluster_ns,cluster_profile,profile_lab,cluster_genome
EPI_ISL_14761439,A/laying_hen/Italy/22VIR1521-2/2022,H5N1,Europe / Italy,laying_hen,14/02/2022,,2.3.4.4b,TRUE,2022.121,2022,2022-02,45,2022.7,Europe,Italy,,,,italy,italy,italy,other_avian,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14761451,A/chicken/Italy/22VIR1694-5/2022,H5N1,Europe / Italy,chicken,18/02/2022,,2.3.4.4b,TRUE,2022.132,2022,2022-02,49,2022.8,Europe,Italy,,,,italy,italy,italy,chicken,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14761462,A/pheasant/Italy/22VIR1953-1/2022,H5N1,Europe / Italy,pheasant,22/02/2022,,2.3.4.4b,TRUE,2022.142,2022,2022-02,53,2022.8,Europe,Italy,,,,italy,italy,italy,pheasant,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14822356,A/Spot-billed Duck/Ningxia/Y26/2021,H5N8,Asia / China / Ningxia Hui Autonomous Region,spot-billed_duck,11/03/2021,,2.3.4.4b,TRUE,2021.189,2021,2021-03,70,2021.11,Asia,China,Ningxia Hui Autonomous Region,,,ningxia,ningxia,ningxia,anas_poecilorhyncha,Anseriformes,wild,Anseriformes wild,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1
EPI_ISL_14822357,A/Wild Duck/Ningxia/Y54/2021,H5N8,Asia / China / Ningxia Hui Autonomous Region,wild_duck,11/03/2021,,2.3.4.4b,TRUE,2021.189,2021,2021-03,70,2021.11,Asia,China,Ningxia Hui Autonomous Region,,,ningxia,ningxia,ningxia,duck,Anseriformes,wild,Anseriformes wild,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1
EPI_ISL_14822549,A/bar_headed_goose/Tibet/T1640/2021,H5N8,Asia / China / Tibet Autonomous Region,bar_headed_goose,18/05/2021,,2.3.4.4b,TRUE,2021.375,2021,2021-05,138,2021.2,Asia,China,Tibet Autonomous Region,,,tibet,tibet,tibet,anser_indicus,Anseriformes,wild,Anseriformes wild,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1
EPI_ISL_14822756,A/bar_headed_goose/Tibet/T1707/2021,H5N8,Asia / China / Tibet Autonomous Region,bar_headed_goose,19/05/2021,,2.3.4.4b,TRUE,2021.378,2021,2021-05,139,2021.2,Asia,China,Tibet Autonomous Region,,,tibet,tibet,tibet,anser_indicus,Anseriformes,wild,Anseriformes wild,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1
EPI_ISL_14871335,A/poultry/Benin/21-A-08-035-O/2021,H5N1,Africa / Benin,poultry,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Africa,Benin,,,,benin,benin,benin,poultry,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14871336,A/poultry/Benin/21-A-08-009-O/2021,H5N1,Africa / Benin,poultry,01/08/2021,,2.3.4.4b,TRUE,2021.581,2021,2021-08,213,2021.31,Africa,Benin,,,,benin,benin,benin,poultry,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14871337,A/poultry/Benin/21-A-08-033-O/2021,H5N1,Africa / Benin,poultry,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Africa,Benin,,,,benin,benin,benin,poultry,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14871338,A/poultry/Benin/21-A-08-034-O/2021,H5N1,Africa / Benin,poultry,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Africa,Benin,,,,benin,benin,benin,poultry,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14871339,A/poultry/Benin/21-A-09-031-O/2021,H5N1,Africa / Benin,poultry,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Africa,Benin,,,,benin,benin,benin,poultry,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14884053,A/duck/Bangladesh/50186/2021,H5N1,Asia / Bangladesh,duck,16/10/2021,,2.3.2.1a,TRUE,2021.789,2021,2021-10,289,2021.42,Asia,Bangladesh,,,,bangladesh,bangladesh,bangladesh,anas_sp.,Anseriformes,domestic,Anseriformes domestic,13,5,10,7,1,13,7,6,13_5_10_7_1_13_7_6,H5N1/2020/R4_Asia,38
EPI_ISL_14932914,A/chicken/South Africa/411542/2021 (H5N1),H5N1,Africa / South Africa / Province of KwaZulu-Natal / Camperdown,chicken,20/07/2021,domestic,2.3.4.4b,TRUE,2021.548,2021,2021-07,201,2021.29,Africa,South Africa,Province of KwaZulu-Natal,Camperdown,,south_africa,south africa,south africa,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14933095,A/chicken/South Africa/411554/2021 (H5N1),H5N1,Africa / South Africa / Province of KwaZulu-Natal / Camperdown,chicken,23/07/2021,domestic,2.3.4.4b,TRUE,2021.556,2021,2021-07,204,2021.3,Africa,South Africa,Province of KwaZulu-Natal,Camperdown,,south_africa,south africa,south africa,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14933096,A/chicken/South Africa/33071/2021 (H5N1),H5N1,Africa / South Africa / Province of KwaZulu-Natal / Camperdown,chicken,25/07/2021,domestic,2.3.4.4b,TRUE,2021.562,2021,2021-07,206,2021.3,Africa,South Africa,Province of KwaZulu-Natal,Camperdown,,south_africa,south africa,south africa,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14933117,A/chicken/South Africa/33069/2021 (H5N1),H5N1,Africa / South Africa / Province of KwaZulu-Natal / Camperdown,chicken,26/07/2021,domestic,2.3.4.4b,TRUE,2021.564,2021,2021-07,207,2021.3,Africa,South Africa,Province of KwaZulu-Natal,Camperdown,,south_africa,south africa,south africa,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14936999,A/bald eagle/Kansas/W22-197/2022,H5N1,North America / United States,bald_eagle,13/03/2022,,2.3.4.4b,TRUE,2022.195,2022,2022-03,72,2022.11,North America,United States,,,,kansas,kansas,kansas,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_14937000,A/snow goose/Kansas/W22-199D/2022,H5N1,North America / United States,snow_goose,12/03/2022,,2.3.4.4b,TRUE,2022.192,2022,2022-03,71,2022.11,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,5,1,1,1,2,1,1,1,5_1_1_1_2_1_1_1,H5N1/2022/R5_NAmerica,4
EPI_ISL_14937001,A/snow goose/Kansas/W22-199F/2022,H5N1,North America / United States,snow_goose,12/03/2022,,2.3.4.4b,TRUE,2022.192,2022,2022-03,71,2022.11,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_14937002,A/bald eagle/Georgia/W22-194B/2022,H5N1,North America / United States,bald_eagle,14/03/2022,,2.3.4.4b,TRUE,2022.197,2022,2022-03,73,2022.11,North America,United States,,,,georgia,georgia,georgia,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,6,1,2,1,1,1,7_4_6_1_2_1_1_1,H5N1/2022/R3_NAmerica,18
EPI_ISL_14937069,A/bald eagle/Florida/W22-191/2022,H5N1,North America / United States,bald_eagle,08/03/2022,,2.3.4.4b,TRUE,2022.181,2022,2022-03,67,2022.1,North America,United States,,,,florida,florida,florida,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,21,90,1,2,1,1,1,7_21_90_1_2_1_1_1,NA,18
EPI_ISL_14937070,A/bald eagle/Florida/W22-195/2022,H5N1,North America / United States,bald_eagle,13/03/2022,,2.3.4.4b,TRUE,2022.195,2022,2022-03,72,2022.11,North America,United States,,,,florida,florida,florida,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,6,1,2,1,1,1,7_4_6_1_2_1_1_1,H5N1/2022/R3_NAmerica,18
EPI_ISL_14937071,A/bald eagle/Georgia/W22-202/2022,H5N1,North America / United States,bald_eagle,01/03/2022,,2.3.4.4b,TRUE,2022.162,2022,2022-03,60,2022.9,North America,United States,,,,georgia,georgia,georgia,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,6,1,2,1,1,1,7_4_6_1_2_1_1_1,H5N1/2022/R3_NAmerica,18
EPI_ISL_14937098,A/American pelican/Kansas/W22-200/2022,H5N1,North America / United States,american_pelican,10/03/2022,,2.3.4.4b,TRUE,2022.186,2022,2022-03,69,2022.1,North America,United States,,,,kansas,kansas,kansas,host,Pelecaniformes,wild,Avian other,66,21,1,1,1,1,1,1,66_21_1_1_1_1_1_1,NA,5
EPI_ISL_14937099,A/snow goose/Kansas/W22-199A/2022,H5N1,North America / United States,snow_goose,14/03/2022,,2.3.4.4b,TRUE,2022.197,2022,2022-03,73,2022.11,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,67,1,1,1,1,1,1,1,67_1_1_1_1_1_1_1,NA,5
EPI_ISL_14937100,A/snow goose/Kansas/W22-199B/2022,H5N1,North America / United States,snow_goose,12/03/2022,,2.3.4.4b,TRUE,2022.192,2022,2022-03,71,2022.11,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_14937101,A/bald eagle/South Carolina/W22-205/2022,H5N1,North America / United States,bald_eagle,01/03/2022,,2.3.4.4b,TRUE,2022.162,2022,2022-03,60,2022.9,North America,United States,,,,south_carolina,south_carolina,south_carolina,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,1,1,2,1,1,1,7_4_1_1_2_1_1_1,H5N1/2022/R1_NAmerica,17
EPI_ISL_14937102,A/snow goose/Kansas/W22-199E/2022,H5N1,North America / United States,snow_goose,12/03/2022,,2.3.4.4b,TRUE,2022.192,2022,2022-03,71,2022.11,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_14937103,A/bald eagle/Georgia/W22-194A/2022,H5N1,North America / United States,bald_eagle,08/03/2022,,2.3.4.4b,TRUE,2022.181,2022,2022-03,67,2022.1,North America,United States,,,,georgia,georgia,georgia,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,1,1,2,1,1,1,7_4_1_1_2_1_1_1,H5N1/2022/R1_NAmerica,17
EPI_ISL_14937104,A/snow goose/Kansas/W22-199C/2022,H5N1,North America / United States,snow_goose,12/03/2022,,2.3.4.4b,TRUE,2022.192,2022,2022-03,71,2022.11,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_14937105,A/bald eagle/Florida/W22-189/2022,H5N1,North America / United States,bald_eagle,03/03/2022,,2.3.4.4b,TRUE,2022.167,2022,2022-03,62,2022.9,North America,United States,,,,florida,florida,florida,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,68,21,91,1,2,1,1,1,68_21_91_1_2_1_1_1,NA,18
EPI_ISL_14937233,A/Turkey/Egypt/Giza/2021,H5N8,Africa / Egypt,turkey,03/03/2021,,2.3.4.4b,TRUE,2021.167,2021,2021-03,62,2021.9,Africa,Egypt,,,,egypt,egypt,egypt,turkey,Galliformes,domestic,Galliformes,3,2,3,54,1,89,1,52,3_2_3_54_1_89_1_52,NA,173
EPI_ISL_14973559,A/Cape gannet/South Africa/21100108/2021 (H5N1),H5N1,Africa / South Africa / Province of the Western Cape / Lamberts Bay,cape_gannet,07/10/2021,wild,2.3.4.4b,TRUE,2021.764,2021,2021-10,280,2021.41,Africa,South Africa,Province of the Western Cape,Lamberts Bay,,south_africa,south africa,south africa,other_avian,Suliformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14973759,A/Cape cormorant/South Africa/21100109B/2021 (H5N1),H5N1,Africa / South Africa / Province of the Western Cape / Lamberts Bay,cape_cormorant,07/10/2021,wild,2.3.4.4b,TRUE,2021.764,2021,2021-10,280,2021.41,Africa,South Africa,Province of the Western Cape,Lamberts Bay,,south_africa,south africa,south africa,cormorant,Suliformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_14973864,A/Cape cormorant/South Africa/21100109A/2021 (H5N1),H5N1,Africa / South Africa / Province of the Western Cape / Lamberts Bay,cape_cormorant,07/10/2021,wild,2.3.4.4b,TRUE,2021.764,2021,2021-10,280,2021.41,Africa,South Africa,Province of the Western Cape,Lamberts Bay,,south_africa,south africa,south africa,cormorant,Suliformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_15063618,A/snow goose/North Dakota/N22-06/2022,H5N1,North America / United States,snow_goose,08/04/2022,,2.3.4.4b,TRUE,2022.266,2022,2022-04,98,2022.15,North America,United States,,,,north_dakota,north_dakota,north_dakota,anser_caerulescens,Anseriformes,wild,Anseriformes wild,69,1,1,1,2,1,1,1,69_1_1_1_2_1_1_1,NA,4
EPI_ISL_15063648,A/snow goose/North Dakota/N22-04/2022,H5N1,North America / United States,snow_goose,08/04/2022,,2.3.4.4b,TRUE,2022.266,2022,2022-04,98,2022.15,North America,United States,,,,north_dakota,north_dakota,north_dakota,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_15063668,A/snow goose/North Dakota/N22-05/2022,H5N1,North America / United States,snow_goose,08/04/2022,,2.3.4.4b,TRUE,2022.266,2022,2022-04,98,2022.15,North America,United States,,,,north_dakota,north_dakota,north_dakota,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_15063669,A/ring-billed gull/Florida/W22-169/2022,H5N1,North America / United States,ring-billed_gull,07/03/2022,,2.3.4.4b,TRUE,2022.178,2022,2022-03,66,2022.1,North America,United States,,,,florida,florida,florida,larus_delawarensis,Charadriiformes,wild,Charadriiformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15063839,A/bald eagle/Virginia/W22-306/2022,H5N1,North America / United States,bald_eagle,15/04/2022,,2.3.4.4b,TRUE,2022.285,2022,2022-04,105,2022.16,North America,United States,,,,virginia,virginia,virginia,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,1,1,2,1,1,1,7_4_1_1_2_1_1_1,H5N1/2022/R1_NAmerica,17
EPI_ISL_15063841,A/muscovy duck/Florida/W22-306/2022,H5N1,North America / United States,muscovy_duck,18/04/2022,,2.3.4.4b,TRUE,2022.293,2022,2022-04,108,2022.16,North America,United States,,,,florida,florida,florida,cairina_moschata,Anseriformes,domestic,Anseriformes domestic,7,4,1,1,2,1,1,1,7_4_1_1_2_1_1_1,H5N1/2022/R1_NAmerica,17
EPI_ISL_15063842,A/bald eagle/North Carolina/W22-186/2022,H5N1,North America / United States,bald_eagle,08/03/2022,,2.3.4.4b,TRUE,2022.181,2022,2022-03,67,2022.1,North America,United States,,,,north_carolina,north_carolina,north_carolina,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,1,1,2,1,1,1,7_4_1_1_2_1_1_1,H5N1/2022/R1_NAmerica,17
EPI_ISL_15063844,A/gull/Florida/W22-162/2022,H5N1,North America / United States,gull,01/03/2022,,2.3.4.4b,TRUE,2022.162,2022,2022-03,60,2022.9,North America,United States,,,,florida,florida,florida,larus,Charadriiformes,wild,Charadriiformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15063845,A/snow goose/Kansas/W22-177B/2022,H5N1,North America / United States,snow_goose,04/03/2022,,2.3.4.4b,TRUE,2022.17,2022,2022-03,63,2022.1,North America,United States,,,,kansas,kansas,kansas,anser_caerulescens,Anseriformes,wild,Anseriformes wild,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
EPI_ISL_15063846,A/bald eagle/Florida/W22-134-OP/2022,H5N1,North America / United States,bald_eagle,12/02/2022,,2.3.4.4b,TRUE,2022.115,2022,2022-02,43,2022.7,North America,United States,,,,florida,florida,florida,haliaeetus_leucocephalus,Accipitriformes,wild,Avian other,7,4,1,1,2,1,1,1,7_4_1_1_2_1_1_1,H5N1/2022/R1_NAmerica,17
EPI_ISL_15215193,A/common eiders/Maine/W22-481A/2022,H5N1,North America / United States,common_eiders,12/06/2022,,2.3.4.4b,TRUE,2022.444,2022,2022-06,163,2022.24,North America,United States,,,,maine,maine,maine,somateria_mollissima,Anseriformes,wild,Anseriformes wild,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15350905,A/chicken/Ghana/AVL-763_21VIR7050-39/2021,H5N1,Africa / Ghana,chicken,08/06/2021,,2.3.4.4b,TRUE,2021.433,2021,2021-06,159,2021.23,Africa,Ghana,,,,ghana,ghana,ghana,chicken,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_15518262,A/northern_goshawk/Finland/14188_21RS3535-9/2021,H5N1,Europe / Finland,northern_goshawk,01/11/2021,,2.3.4.4b,TRUE,2021.833,2021,2021-11,305,2021.44,Europe,Finland,,,,finland,finland,finland,wild_bird,Accipitriformes,wild,Avian other,10,1,1,1,1,1,1,1,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5
EPI_ISL_15518263,A/pheasant/Finland/12237_21RS3535-3/2021,H5N1,Europe / Finland,pheasant,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Europe,Finland,,,,finland,finland,finland,wild_bird,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15518264,A/pheasant/Finland/12309_21RS3535-4/2021,H5N1,Europe / Finland,pheasant,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Europe,Finland,,,,finland,finland,finland,wild_bird,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15518265,A/pheasant/Finland/12428_21RS3535-5/2021,H5N1,Europe / Finland,pheasant,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Europe,Finland,,,,finland,finland,finland,wild_bird,Galliformes,domestic,Galliformes,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15518266,A/pheasant/Finland/13088_21RS3535-6/2021,H5N1,Europe / Finland,pheasant,01/10/2021,,2.3.4.4b,TRUE,2021.748,2021,2021-10,274,2021.4,Europe,Finland,,,,finland,finland,finland,wild_bird,Galliformes,domestic,Galliformes,10,1,1,1,1,1,1,1,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5
EPI_ISL_15518267,A/ural_owl/Finland/14041_21RS3535-7/2021,H5N1,Europe / Finland,ural_owl,01/10/2021,,2.3.4.4b,TRUE,2021.748,2021,2021-10,274,2021.4,Europe,Finland,,,,finland,finland,finland,wild_bird,Strigiformes,wild,Avian other,10,1,1,1,1,1,1,1,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5
EPI_ISL_15518268,A/fox/Finland/2844_21VIR9619-1/2021,H5N1,Europe / Finland,fox,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Europe,Finland,,,,finland,finland,finland,mammals,Mammal,wild,Mammal,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15518269,A/lynx/Finland/Vi209-22_22VIR3127-2/2022,H5N1,Europe / Finland,lynx,01/02/2022,,2.3.4.4b,TRUE,2022.085,2022,2022-02,32,2022.5,Europe,Finland,,,,finland,finland,finland,mammals,Mammal,wild,Mammal,10,1,1,1,1,1,1,1,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5
EPI_ISL_15518270,A/otter/Finland/2860_21VIR9619-5/2021,H5N1,Europe / Finland,otter,01/09/2021,,2.3.4.4b,TRUE,2021.666,2021,2021-09,244,2021.35,Europe,Finland,,,,finland,finland,finland,mammals,Mammal,wild,Mammal,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15518271,A/red_fox/Finland/2891_21RS3535-1/2021,H5N1,Europe / Finland,red_fox,01/11/2021,,2.3.4.4b,TRUE,2021.833,2021,2021-11,305,2021.44,Europe,Finland,,,,finland,finland,finland,mammals,Mammal,wild,Mammal,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5
EPI_ISL_15535272,A/domestic_goose/Poland/H397-N/2022,H5N1,Europe / Poland / Lodz Voivodeship,domestic_goose,20/09/2022,domestic,2.3.4.4b,TRUE,2022.718,2022,2022-09,263,2022.38,Europe,Poland,Lodz Voivodeship,,,poland,poland,poland,anser_anser_domesticus,Anseriformes,domestic,Anseriformes domestic,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_15699041,A/Cygnus_olor/Belgium/11304_0009/2022,H5N1,Europe / Belgium / Provincie West-Vlaanderen / Brugge,cygnus_olor,21/09/2022,wild,2.3.4.4b,TRUE,2022.721,2022,2022-09,264,2022.38,Europe,Belgium,Provincie West-Vlaanderen,Brugge,,belgium,belgium,belgium,cygnus_olor,Anseriformes,wild,Anseriformes wild,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_15759950,A/Common Buzzard/Netherlands/2/2022,H5N1,Europe / Netherlands / Woerden,common_buzzard,31/10/2022,,2.3.4.4b,TRUE,2022.83,2022,2022-10,304,2022.44,Europe,Netherlands,Woerden,,,netherlands,netherlands,netherlands,avian,Accipitriformes,wild,Avian other,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_15759951,A/Mallard/Netherlands/24/2022,H5N1,Europe / Netherlands / Oud-Albas,mallard,18/10/2022,,2.3.4.4b,TRUE,2022.795,2022,2022-10,291,2022.42,Europe,Netherlands,Oud-Albas,,,netherlands,netherlands,netherlands,avian,Anseriformes,wild,Anseriformes wild,2,1,2,1,1,1,1,1,2_1_2_1_1_1_1_1,H5N1/2021/R6_Europe,11
EPI_ISL_15759953,A/Mallard/Netherlands/26/2022,H5N1,Europe / Netherlands / Oud-Alblas,mallard,25/10/2022,,2.3.4.4b,TRUE,2022.814,2022,2022-10,298,2022.43,Europe,Netherlands,Oud-Alblas,,,netherlands,netherlands,netherlands,avian,Anseriformes,wild,Anseriformes wild,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_15813174,A/Gallus_gallus/Belgium/12311_0001/2022,H5N1,Europe / Belgium / Province de Liege / Aywaille,gallus_gallus,24/10/2022,domestic,2.3.4.4b,TRUE,2022.811,2022,2022-10,297,2022.43,Europe,Belgium,Province de Liege,Aywaille,,belgium,belgium,belgium,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_15814043,A/Gallus_gallus/Belgium/12395_0002/2022,H5N1,Europe / Belgium / Provincie Antwerpen / Hoogstraten,gallus_gallus,24/10/2022,domestic,2.3.4.4b,TRUE,2022.811,2022,2022-10,297,2022.43,Europe,Belgium,Provincie Antwerpen,Hoogstraten,,belgium,belgium,belgium,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_15837851,A/Cape cormorant/South Africa/21100176B/2021,H5N1,Africa / South Africa / Province of the Western Cape / Bettys Bay,cape_cormorant,11/10/2021,wild,2.3.4.4b,TRUE,2021.775,2021,2021-10,284,2021.41,Africa,South Africa,Province of the Western Cape,Bettys Bay,,south_africa,south africa,south africa,cormorant,Suliformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_15838197,A/White breasted cormorant/South Africa/21100215/2021,H5N1,Africa / South Africa / Province of the Western Cape / Gansbaai,white_breasted_cormorant,13/10/2021,wild,2.3.4.4b,TRUE,2021.781,2021,2021-10,286,2021.41,Africa,South Africa,Province of the Western Cape,Gansbaai,,south_africa,south africa,south africa,cormorant,Suliformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_15838583,A/Northern giant petrel/South Africa/21100283/2021,H5N1,Africa / South Africa / Province of the Western Cape / St Helena Bay,northern_giant_petrel,16/10/2021,wild,2.3.4.4b,TRUE,2021.789,2021,2021-10,289,2021.42,Africa,South Africa,Province of the Western Cape,St Helena Bay,,south_africa,south africa,south africa,wild_bird,Procellariiformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_15944663,A/Spot-billed_duck/Korea/K22-856-2/2022,H5N1,"Asia / Korea, Republic of",spot-billed_duck,17/11/2022,,2.3.4.4b,TRUE,2022.877,2022,2022-11,321,2022.46,Asia,Korea,,,,korea,korea,korea,environment,Anseriformes,wild,Anseriformes wild,1,17,22,1,6,1,1,21,1_17_22_1_6_1_1_21,NA,128
