tipnames	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_14836024.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-14	2020-11-14	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836025.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-14	2020-11-14	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836026.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-14	2020-11-14	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836027.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-14	2020-11-14	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836077.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-14	2020-11-14	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836078.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836079.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836080.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836081.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836082.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836083.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836086.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836088.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836098.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836101.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836104.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-17	2020-11-17	2020.88	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836369.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-17	2020-11-17	2020.88	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836371.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-17	2020-11-17	2020.88	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836374.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-18	2020-11-18	2020.88	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14836376.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-18	2020-11-18	2020.88	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_15430209.gruiformes.china.3_2_3_1_1_2_1_2.2021-01-15	2021-01-15	2021.04	2021-01	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	101.495556215566	24.9645779206387
H5N8.2344b.EPI_ISL_14874401.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-08-01	2020-08-01	2020.58	2020-08	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	67.2060737287064	48.3645677524915
H5N8.2344b.EPI_ISL_15435500.gruiformes.china.3_2_3_1_1_2_1_2.2021-01-21	2021-01-21	2021.05	2021-01	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	101.495556215566	24.9645779206387
H5N8.2344b.EPI_ISL_15435511.gruiformes.china.3_2_3_1_1_2_1_2.2021-01-21	2021-01-21	2021.05	2021-01	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	101.495556215566	24.9645779206387
H5N8.2344b.EPI_ISL_16209048.anseriformes.cambodia.40_1_12_1_6_2_1_17.2021-09-16	2021-09-16	2021.71	2021-09	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	40_1_12_1_6_2_1_17	minor	anseriformes	TRUE	anseriformes-wild	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_11504587.galliformes.vietnam.3_2_3_1_1_88_1_9.2021-12-01	2021-12-01	2021.92	2021-12	2021	south-eastern asia	vietnam	16.5422416723933	106.354375350692	profile088	3_2_3_1_1_88_1_9	minor	galliformes	TRUE	galliformes-domestic	106.620963954319	21.8383841621594
H5N8.2344b.EPI_ISL_13295077.anseriformes.cambodia.40_1_12_1_6_2_1_17.2021-09-16	2021-09-16	2021.71	2021-09	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	40_1_12_1_6_2_1_17	minor	anseriformes	TRUE	anseriformes-wild	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_13295078.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-10-15	2021-10-15	2021.79	2021-10	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	105.017943157818	11.423085577617
H5N8.2344b.EPI_ISL_14822356.anseriformes.china.3_2_3_1_1_2_1_2.2021-03-11	2021-03-11	2021.19	2021-03	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_14822357.anseriformes.china.3_2_3_1_1_2_1_2.2021-03-11	2021-03-11	2021.19	2021-03	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_14822549.anseriformes.china.3_2_3_1_1_2_1_2.2021-05-18	2021-05-18	2021.38	2021-05	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_14822756.anseriformes.china.3_2_3_1_1_2_1_2.2021-05-19	2021-05-19	2021.38	2021-05	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_14770166.anseriformes.china.9_1_5_2_1_3_1_2.2020-11-23	2020-11-23	2020.89	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile003	9_1_5_2_1_3_1_2	major	anseriformes	TRUE	anseriformes-wild	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_14770172.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-13	2020-11-13	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_14770165.gruiformes.china.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_14770164.gruiformes.china.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_14770163.gruiformes.china.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_14770162.gruiformes.china.3_2_3_1_1_2_1_2.2020-12-31	2020-12-31	2021	2020-12	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	gruiformes	TRUE	other	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_16215736.galliformes.china.3_2_3_1_1_2_1_2.2020	NA	NA	2020-12	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	103.513718494908	36.6848135465548
H5N8.2344b.EPI_ISL_13295170.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-11-16	2021-11-16	2021.87	2021-11	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	104.816210680991	10.94029429079
H5N8.2344b.EPI_ISL_13295169.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-10-15	2021-10-15	2021.79	2021-10	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	105.017943157818	11.423085577617
H5N8.2344b.EPI_ISL_13295139.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-09-16	2021-09-16	2021.71	2021-09	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_16405650.environment.japan.6_1_5_2_1_3_1_2.2020-11-09	2020-11-09	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405651.environment.japan.6_1_5_2_1_3_1_2.2020-11-09	2020-11-09	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405652.environment.japan.6_1_5_2_1_3_1_2.2020-11-09	2020-11-09	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405654.environment.japan.6_1_5_2_1_3_1_2.2020-11-09	2020-11-09	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405655.environment.japan.6_1_5_2_1_3_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405656.environment.japan.6_1_5_2_1_3_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405657.environment.japan.6_1_5_2_1_3_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405658.environment.japan.6_1_5_2_1_3_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405659.environment.japan.6_1_5_2_1_3_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405660.environment.japan.6_1_5_2_1_3_1_2.2020-11-23	2020-11-23	2020.89	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405661.environment.japan.6_1_37_2_1_3_1_2.2020-11-23	2020-11-23	2020.89	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_37_2_1_3_1_2	minor	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405662.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405663.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405664.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405665.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405666.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405667.environment.japan.6_16_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_16_5_2_1_3_1_2	major	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405668.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405669.environment.japan.6_25_52_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_25_52_2_1_3_1_2	minor	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405670.environment.japan.6_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405671.environment.japan.6_16_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_16_5_2_1_3_1_2	major	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405672.environment.japan.6_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405673.environment.japan.6_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405674.environment.japan.6_26_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_26_5_2_1_3_1_2	minor	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405675.environment.japan.6_1_5_2_1_3_1_2.2020-12-21	2020-12-21	2020.97	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405676.environment.japan.43_1_5_2_1_3_1_2.2020-12-21	2020-12-21	2020.97	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	43_1_5_2_1_3_1_2	minor	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405677.environment.japan.6_1_5_2_1_3_1_2.2020-12-21	2020-12-21	2020.97	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_16405678.environment.japan.6_1_5_2_1_3_1_2.2020-12-21	2020-12-21	2020.97	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17760581.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-09-16	2021-09-16	2021.71	2021-09	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_17760582.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-10-15	2021-10-15	2021.79	2021-10	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_17760583.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-10-15	2021-10-15	2021.79	2021-10	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_17760584.anseriformes.cambodia.1_1_12_1_6_2_1_17.2021-11-16	2021-11-16	2021.87	2021-11	2021	south-eastern asia	cambodia	12.7097809911859	104.914484966688	profile002	1_1_12_1_6_2_1_17	major	anseriformes	TRUE	anseriformes-wild	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_17805814.environment.japan.6_1_5_2_1_3_1_2.2020-12-21	2020-12-21	2020.97	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805816.environment.japan.6_26_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_26_5_2_1_3_1_2	minor	environment	FALSE	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805820.NA.japan.6_1_5_2_1_3_1_2.2021-02-05	2021-02-05	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	NA	FALSE	other	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805822.NA.japan.9_1_5_2_1_3_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	NA	FALSE	other	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805824.environment.japan.6_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805826.environment.japan.6_1_5_2_1_3_1_2.2020-11-30	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805828.environment.japan.6_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_17805837.environment.japan.6_1_5_2_1_3_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	environment	FALSE	environment	137.574137168765	37.3996665395305
